Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Mode_of_Payment,Product_Name,Service,Product_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Customer_Type,Order_Channel,Invoice_Num_Int,actual_billing_amnt
INV-11142,CUST-6147,SRV-466,2024-02-26,Partially Paid,Debit Card,Cookbook,Warranty,Books,2,12.21,85.4,76.16,48.93,27.23,42.7,0.143,4.09,25.54,Regular,Online,11142,76.16
INV-11143,CUST-2845,SRV-324,2024-11-09,Paid,Credit Card,Self-Help Book,Consultation,Books,6,11.56,115.56,133.41,133.41,0.0,19.26,0.1,6.29,0.0,Regular,Mobile App,11143,133.41
INV-11144,CUST-9932,SRV-403,2024-07-14,Paid,Credit Card,Gym Equipment,Standard Shipping,Sports,3,64.47,786.24,873.08,873.08,0.0,262.08,0.082,22.37,0.0,New,In-Store,11144,873.08
INV-11145,CUST-5665,SRV-154,2024-05-03,Partially Paid,Cash,Snack Pack,Consultation,Food & Beverage,5,19.1,212.2,242.35,167.88,74.47,42.44,0.09,11.05,0.0,Premium,Online,11145,242.35
INV-11146,CUST-4058,SRV-176,2023-09-18,Paid,Debit Card,Bedding Set,Standard Shipping,Home & Garden,8,392.21,3598.24,3887.16,3887.16,0.0,449.78,0.109,250.58,353.87,New,In-Store,11146,3887.16
INV-11147,CUST-6572,SRV-852,2025-01-19,Paid,PayPal,Snack Pack,Maintenance,Food & Beverage,7,22.48,308.0,327.59,327.59,0.0,44.0,0.073,21.36,24.25,Premium,In-Store,11147,327.59
INV-11148,CUST-6545,SRV-334,2025-04-12,Pending,Bank Transfer,Protein Bar,Standard Shipping,Food & Beverage,8,35.19,322.8,378.38,0.0,378.38,40.35,0.109,20.39,0.0,New,In-Store,11148,378.38
INV-11149,CUST-2000,SRV-512,2025-01-24,Paid,Debit Card,Biography,Support,Books,3,10.95,210.63,235.45,235.45,0.0,70.21,0.052,13.87,0.0,VIP,Online,11149,235.45
INV-11150,CUST-6722,SRV-435,2025-07-25,Pending,Debit Card,Sofa,Warranty,Home & Garden,6,16.15,192.3,223.71,0.0,223.71,32.05,0.084,15.26,0.0,Premium,Phone,11150,223.71
INV-11151,CUST-9566,SRV-766,2024-02-29,Paid,Check,Shoes,Express Delivery,Clothing,6,105.89,720.36,873.29,873.29,0.0,120.06,0.147,47.04,0.0,Premium,Online,11151,873.29
INV-11152,CUST-8044,SRV-738,2025-05-19,Pending,Check,Gym Equipment,Maintenance,Sports,1,18.07,286.86,326.48,0.0,326.48,286.86,0.063,21.55,0.0,New,Phone,11152,326.48
INV-11153,CUST-9884,SRV-543,2025-05-08,Paid,Credit Card,Gym Equipment,Installation,Sports,3,34.46,310.44,366.87,366.87,0.0,103.48,0.111,21.97,0.0,Regular,Online,11153,366.87
INV-11154,CUST-8403,SRV-741,2025-03-15,Paid,Cash,Organic Coffee,Consultation,Food & Beverage,8,10.36,72.96,85.81,85.81,0.0,9.12,0.142,2.49,0.0,Premium,Mobile App,11154,85.81
INV-11155,CUST-4059,SRV-126,2025-05-26,Paid,Bank Transfer,Wine Bottle,Warranty,Food & Beverage,2,5.42,96.72,107.72,107.72,0.0,48.36,0.056,5.58,0.0,Premium,In-Store,11155,107.72
INV-11156,CUST-8151,SRV-617,2025-01-25,Pending,Check,Kitchen Appliance,Maintenance,Home & Garden,3,57.37,531.18,614.91,0.0,614.91,177.06,0.108,26.36,0.0,Premium,In-Store,11156,614.91
INV-11157,CUST-7530,SRV-758,2024-03-12,Paid,PayPal,Cookbook,Standard Shipping,Books,5,41.65,359.05,426.58,426.58,0.0,71.81,0.116,25.88,0.0,VIP,Phone,11157,426.58
INV-11158,CUST-1627,SRV-131,2025-07-24,Paid,Bank Transfer,Jeans,Installation,Clothing,9,53.48,427.86,511.78,511.78,0.0,47.54,0.125,30.44,0.0,Premium,In-Store,11158,511.78
INV-11159,CUST-4213,SRV-243,2024-08-30,Paid,Digital Wallet,Yoga Mat,Consultation,Sports,4,49.77,790.04,880.86,880.86,0.0,197.51,0.063,41.05,0.0,Regular,Online,11159,880.86
INV-11160,CUST-4187,SRV-659,2025-04-12,Pending,Debit Card,Dress,Warranty,Clothing,3,22.38,189.69,180.69,0.0,180.69,63.23,0.118,14.22,45.6,Corporate,Mobile App,11160,180.69
INV-11161,CUST-6625,SRV-498,2024-02-22,Paid,Cash,Plant Pot,Support,Home & Garden,4,125.99,1749.84,1966.44,1966.44,0.0,437.46,0.072,90.61,0.0,Regular,Online,11161,1966.44
INV-11162,CUST-7409,SRV-478,2024-09-12,Pending,Digital Wallet,Camera,Warranty,Electronics,9,450.61,5063.04,5873.16,0.0,5873.16,562.56,0.089,359.51,0.0,Corporate,Phone,11162,5873.16
INV-11163,CUST-5287,SRV-329,2023-09-11,Partially Paid,Bank Transfer,Cookbook,Consultation,Books,10,21.71,184.0,215.05,40.98,174.07,18.4,0.118,9.34,0.0,Premium,Online,11163,215.05
INV-11164,CUST-4262,SRV-634,2025-08-25,Paid,Credit Card,Skincare Set,Express Delivery,Beauty,5,35.6,603.35,664.2,664.2,0.0,120.67,0.059,25.25,0.0,Regular,Online,11164,664.2
INV-11165,CUST-6370,SRV-307,2023-12-22,Partially Paid,Bank Transfer,Technical Manual,Express Delivery,Books,6,22.73,320.16,357.35,63.57,293.78,53.36,0.071,14.46,0.0,Corporate,Mobile App,11165,357.35
INV-11166,CUST-1750,SRV-116,2025-05-31,Paid,Cash,Yoga Mat,Consultation,Sports,2,25.24,198.74,228.99,228.99,0.0,99.37,0.127,5.01,0.0,Regular,Mobile App,11166,228.99
INV-11167,CUST-2999,SRV-812,2025-05-01,Paid,Cash,Energy Drink,Standard Shipping,Food & Beverage,10,23.91,379.6,421.99,421.99,0.0,37.96,0.063,18.48,0.0,Corporate,In-Store,11167,421.99
INV-11168,CUST-6706,SRV-511,2024-02-17,Paid,Cash,Lamp,Support,Home & Garden,7,227.54,1558.48,1897.98,1897.98,0.0,222.64,0.146,111.96,0.0,Corporate,In-Store,11168,1897.98
INV-11169,CUST-5893,SRV-983,2024-02-22,Pending,Bank Transfer,Plant Pot,Consultation,Home & Garden,6,237.41,1604.1,1959.56,0.0,1959.56,267.35,0.148,118.05,0.0,VIP,Marketplace,11169,1959.56
INV-11170,CUST-6199,SRV-906,2025-09-02,Cancelled,Digital Wallet,Yoga Mat,Support,Sports,3,35.05,315.81,288.9,0.0,288.9,105.27,0.111,8.56,70.52,Regular,Online,11170,288.9
INV-11171,CUST-1645,SRV-143,2024-02-10,Overdue,PayPal,Tennis Racket,Consultation,Sports,4,101.66,736.68,701.1,0.0,701.1,184.17,0.138,17.95,155.19,Regular,Mobile App,11171,701.1
INV-11172,CUST-2134,SRV-313,2023-09-09,Pending,PayPal,Shampoo,Warranty,Beauty,1,9.28,82.09,95.11,0.0,95.11,82.09,0.113,3.74,0.0,Regular,Mobile App,11172,95.11
INV-11173,CUST-9598,SRV-731,2024-09-30,Paid,Digital Wallet,Tools,Support,Automotive,8,97.31,666.48,804.73,804.73,0.0,83.31,0.146,40.94,0.0,Corporate,In-Store,11173,804.73
INV-11174,CUST-5795,SRV-758,2024-10-31,Paid,Cash,Bedding Set,Standard Shipping,Home & Garden,3,60.89,596.97,611.37,611.37,0.0,198.99,0.102,38.4,84.89,New,Online,11174,611.37
INV-11175,CUST-3832,SRV-824,2025-03-13,Pending,Cash,Hat,Express Delivery,Clothing,4,42.77,678.88,759.94,0.0,759.94,169.72,0.063,38.29,0.0,Premium,Online,11175,759.94
INV-11176,CUST-7179,SRV-856,2023-09-12,Paid,Bank Transfer,Shoes,Express Delivery,Clothing,7,29.36,444.78,502.18,502.18,0.0,63.54,0.066,28.04,0.0,Regular,In-Store,11176,502.18
INV-11177,CUST-2426,SRV-781,2024-12-13,Pending,Bank Transfer,Kitchen Appliance,Express Delivery,Home & Garden,6,124.5,1518.24,1741.14,0.0,1741.14,253.04,0.082,98.4,0.0,Premium,Online,11177,1741.14
INV-11178,CUST-1535,SRV-433,2024-01-27,Overdue,Check,Shoes,Maintenance,Clothing,8,79.58,686.0,745.81,0.0,745.81,85.75,0.116,23.64,43.41,New,In-Store,11178,745.81
INV-11179,CUST-2037,SRV-568,2025-08-07,Partially Paid,Cash,Textbook,Warranty,Books,4,34.71,299.24,357.29,128.86,228.43,74.81,0.116,23.34,0.0,Regular,Marketplace,11179,357.29
INV-11180,CUST-4507,SRV-858,2024-10-29,Paid,Debit Card,Sofa,Consultation,Home & Garden,7,328.63,2833.04,3317.8,3317.8,0.0,404.72,0.116,156.13,0.0,Premium,Mobile App,11180,3317.8
INV-11181,CUST-6326,SRV-768,2024-09-10,Paid,Check,Self-Help Book,Maintenance,Books,9,23.11,217.98,249.48,249.48,0.0,24.22,0.106,8.39,0.0,Premium,Phone,11181,249.48
INV-11182,CUST-9078,SRV-324,2024-02-16,Pending,Check,Tires,Express Delivery,Automotive,1,18.34,241.29,268.13,0.0,268.13,241.29,0.076,8.5,0.0,Premium,Online,11182,268.13
INV-11183,CUST-8320,SRV-718,2025-04-22,Paid,Bank Transfer,Organic Coffee,Express Delivery,Food & Beverage,10,7.32,128.4,103.38,103.38,0.0,12.84,0.057,3.0,35.34,Premium,Phone,11183,103.38
INV-11184,CUST-4510,SRV-602,2025-08-28,Partially Paid,Check,Lipstick,Support,Beauty,9,130.63,1280.7,1166.76,242.42,924.34,142.3,0.102,35.65,280.22,Regular,Mobile App,11184,1166.76
INV-11185,CUST-1889,SRV-661,2024-03-14,Paid,Digital Wallet,Sofa,Standard Shipping,Home & Garden,5,191.3,1932.35,2256.31,2256.31,0.0,386.47,0.099,132.66,0.0,Premium,In-Store,11185,2256.31
INV-11186,CUST-6723,SRV-800,2024-04-06,Pending,Digital Wallet,Makeup Kit,Support,Beauty,6,23.41,205.32,184.42,0.0,184.42,34.22,0.114,8.96,53.27,New,Online,11186,184.42
INV-11187,CUST-1284,SRV-384,2024-07-09,Overdue,Digital Wallet,Biography,Consultation,Books,2,18.23,134.06,150.66,15.82,134.84,67.03,0.136,7.3,8.93,VIP,Online,11187,150.66
INV-11188,CUST-3444,SRV-758,2025-04-17,Overdue,Digital Wallet,Kitchen Appliance,Consultation,Home & Garden,10,441.86,3809.1,3893.87,0.0,3893.87,380.91,0.116,97.32,454.41,Regular,Online,11188,3893.87
INV-11189,CUST-1080,SRV-690,2024-11-02,Pending,Credit Card,Organic Coffee,Express Delivery,Food & Beverage,10,30.51,274.9,312.81,0.0,312.81,27.49,0.111,7.4,0.0,VIP,Online,11189,312.81
INV-11190,CUST-2934,SRV-987,2025-08-07,Paid,Debit Card,Spice Set,Warranty,Food & Beverage,3,2.47,22.23,24.4,24.4,0.0,7.41,0.111,1.44,1.74,Regular,Online,11190,24.4
INV-11191,CUST-1522,SRV-557,2024-01-21,Pending,Cash,Makeup Kit,Consultation,Beauty,9,149.18,1043.19,1225.62,0.0,1225.62,115.91,0.143,33.25,0.0,Regular,Online,11191,1225.62
INV-11192,CUST-7230,SRV-445,2024-04-04,Paid,Debit Card,Camera,Express Delivery,Electronics,8,1234.32,10549.76,12185.9,12185.9,0.0,1318.72,0.117,401.82,0.0,Corporate,Online,11192,12185.9
INV-11193,CUST-5660,SRV-123,2025-03-28,Paid,Bank Transfer,Car Care Products,Support,Automotive,3,151.41,1113.33,1325.51,1325.51,0.0,371.11,0.136,60.77,0.0,Premium,Online,11193,1325.51
INV-11194,CUST-4172,SRV-817,2024-09-13,Pending,PayPal,Makeup Kit,Warranty,Beauty,2,30.53,246.18,281.65,0.0,281.65,123.09,0.124,4.94,0.0,Premium,Online,11194,281.65
INV-11195,CUST-9135,SRV-943,2023-09-21,Paid,Digital Wallet,Jeans,Warranty,Clothing,2,5.69,82.5,94.47,94.47,0.0,41.25,0.069,6.28,0.0,Regular,Mobile App,11195,94.47
INV-11196,CUST-4473,SRV-966,2023-10-01,Paid,Debit Card,Running Shoes,Consultation,Sports,3,12.15,81.54,99.87,99.87,0.0,27.18,0.149,6.18,0.0,Regular,In-Store,11196,99.87
INV-11197,CUST-5553,SRV-161,2024-02-21,Paid,Credit Card,Headphones,Consultation,Electronics,2,242.32,1781.76,1916.68,1916.68,0.0,890.88,0.136,38.03,145.43,VIP,Online,11197,1916.68
INV-11198,CUST-5277,SRV-984,2024-02-13,Partially Paid,Digital Wallet,Smartphone,Consultation,Electronics,5,31.68,565.75,609.32,527.23,82.09,113.15,0.056,11.89,0.0,Premium,In-Store,11198,609.32
INV-11199,CUST-7038,SRV-533,2024-07-15,Paid,Bank Transfer,Dress,Warranty,Clothing,10,210.39,1402.6,1672.35,1672.35,0.0,140.26,0.15,59.36,0.0,Regular,Mobile App,11199,1672.35
INV-11200,CUST-3242,SRV-956,2024-05-18,Paid,Digital Wallet,Spice Set,Standard Shipping,Food & Beverage,2,0.78,13.98,15.14,15.14,0.0,6.99,0.056,0.38,0.0,Regular,Mobile App,11200,15.14
INV-11201,CUST-7759,SRV-667,2024-04-26,Paid,Digital Wallet,Jacket,Warranty,Clothing,5,46.09,781.2,850.5,850.5,0.0,156.24,0.059,23.21,0.0,Premium,Phone,11201,850.5
INV-11202,CUST-7000,SRV-558,2023-12-22,Paid,Bank Transfer,Garden Tool,Standard Shipping,Home & Garden,2,117.06,975.5,1080.07,1080.07,0.0,487.75,0.12,46.64,59.13,Regular,Phone,11202,1080.07
INV-11203,CUST-6441,SRV-181,2023-10-22,Paid,PayPal,Tennis Racket,Support,Sports,5,55.22,788.85,800.6,800.6,0.0,157.77,0.07,34.74,78.21,Premium,In-Store,11203,800.6
INV-11204,CUST-9652,SRV-792,2024-09-01,Paid,Digital Wallet,Spice Set,Consultation,Food & Beverage,7,22.28,222.81,252.28,252.28,0.0,31.83,0.1,7.19,0.0,New,Mobile App,11204,252.28
INV-11205,CUST-4282,SRV-721,2024-10-20,Paid,Credit Card,Kitchen Appliance,Maintenance,Home & Garden,8,496.27,3703.52,4471.55,4471.55,0.0,462.94,0.134,271.76,0.0,Regular,In-Store,11205,4471.55
INV-11206,CUST-3264,SRV-816,2025-01-02,Paid,Digital Wallet,Laptop,Standard Shipping,Electronics,5,388.66,4179.1,4729.22,4729.22,0.0,835.82,0.093,161.46,0.0,Corporate,Online,11206,4729.22
INV-11207,CUST-8322,SRV-702,2025-01-13,Partially Paid,Digital Wallet,Organic Coffee,Installation,Food & Beverage,1,0.68,5.88,6.88,1.06,5.82,5.88,0.116,0.32,0.0,VIP,Phone,11207,6.88
INV-11208,CUST-5416,SRV-687,2023-09-07,Paid,Check,Lipstick,Consultation,Beauty,2,7.1,105.94,116.78,116.78,0.0,52.97,0.067,3.74,0.0,Premium,Mobile App,11208,116.78
INV-11209,CUST-9141,SRV-504,2025-05-16,Paid,PayPal,Protein Bar,Express Delivery,Food & Beverage,2,3.04,27.88,32.62,32.62,0.0,13.94,0.109,1.7,0.0,Premium,Online,11209,32.62
INV-11210,CUST-7258,SRV-201,2024-02-03,Pending,Debit Card,Biography,Installation,Books,1,4.7,43.95,50.18,0.0,50.18,43.95,0.107,1.53,0.0,Premium,Phone,11210,50.18
INV-11211,CUST-9444,SRV-785,2025-05-01,Partially Paid,Check,Gym Equipment,Support,Sports,2,56.77,597.58,666.83,154.78,512.05,298.79,0.095,12.48,0.0,Premium,Online,11211,666.83
INV-11212,CUST-4511,SRV-578,2023-10-26,Pending,Check,Energy Drink,Maintenance,Food & Beverage,3,2.66,29.28,34.0,0.0,34.0,9.76,0.091,2.06,0.0,Premium,In-Store,11212,34.0
INV-11213,CUST-2557,SRV-970,2025-03-15,Paid,Credit Card,Jeans,Installation,Clothing,10,132.81,1207.4,1428.47,1428.47,0.0,120.74,0.11,88.26,0.0,Regular,Online,11213,1428.47
INV-11214,CUST-8281,SRV-122,2025-03-07,Overdue,Digital Wallet,Sports Jersey,Support,Sports,1,33.52,248.29,301.23,0.0,301.23,248.29,0.135,19.42,0.0,Regular,Online,11214,301.23
INV-11215,CUST-6833,SRV-634,2025-02-10,Paid,PayPal,Self-Help Book,Warranty,Books,9,46.55,325.53,370.75,370.75,0.0,36.17,0.143,17.04,18.37,Premium,In-Store,11215,370.75
INV-11216,CUST-2535,SRV-948,2024-03-06,Partially Paid,Digital Wallet,Biography,Support,Books,2,5.57,61.94,71.59,36.42,35.17,30.97,0.09,4.08,0.0,Premium,In-Store,11216,71.59
INV-11217,CUST-3709,SRV-714,2025-07-21,Partially Paid,PayPal,Tools,Support,Automotive,3,75.54,604.32,712.93,343.42,369.51,201.44,0.125,33.07,0.0,Premium,Online,11217,712.93
INV-11218,CUST-6810,SRV-334,2025-09-03,Pending,PayPal,Dress,Maintenance,Clothing,2,29.66,322.34,276.7,0.0,276.7,161.17,0.092,13.31,88.61,Regular,Phone,11218,276.7
INV-11219,CUST-4672,SRV-441,2024-09-24,Paid,Cash,Face Cream,Maintenance,Beauty,8,98.47,724.08,865.65,865.65,0.0,90.51,0.136,43.1,0.0,Premium,Mobile App,11219,865.65
INV-11220,CUST-5637,SRV-955,2025-05-20,Paid,Bank Transfer,Car Accessories,Support,Automotive,4,170.8,1186.12,1411.2,1411.2,0.0,296.53,0.144,54.28,0.0,Regular,Online,11220,1411.2
INV-11221,CUST-6538,SRV-204,2024-10-03,Paid,Cash,Dining Table,Installation,Home & Garden,10,513.41,3860.2,4544.99,4544.99,0.0,386.02,0.133,171.38,0.0,Premium,Marketplace,11221,4544.99
INV-11222,CUST-4637,SRV-372,2025-03-04,Paid,Digital Wallet,Tools,Consultation,Automotive,9,55.57,1029.06,1132.13,1132.13,0.0,114.34,0.054,47.5,0.0,Regular,In-Store,11222,1132.13
INV-11223,CUST-2116,SRV-535,2023-09-26,Pending,Digital Wallet,T-Shirt,Installation,Clothing,2,14.54,109.34,129.91,0.0,129.91,54.67,0.133,6.03,0.0,Regular,Marketplace,11223,129.91
INV-11224,CUST-3674,SRV-940,2024-03-31,Partially Paid,Bank Transfer,Car Parts,Express Delivery,Automotive,4,74.91,823.16,822.23,293.51,528.72,205.79,0.091,16.48,92.32,Premium,Online,11224,822.23
INV-11225,CUST-1359,SRV-269,2024-09-06,Overdue,Digital Wallet,Tennis Racket,Warranty,Sports,3,31.39,280.23,324.44,0.0,324.44,93.41,0.112,12.82,0.0,Regular,In-Store,11225,324.44
INV-11226,CUST-7587,SRV-965,2023-11-07,Pending,Cash,Protein Bar,Warranty,Food & Beverage,2,5.01,79.52,87.35,0.0,87.35,39.76,0.063,2.82,0.0,Premium,In-Store,11226,87.35
INV-11227,CUST-1046,SRV-987,2024-10-18,Paid,PayPal,Energy Drink,Express Delivery,Food & Beverage,2,3.24,34.44,39.22,39.22,0.0,17.22,0.094,1.54,0.0,Regular,In-Store,11227,39.22
INV-11228,CUST-7463,SRV-741,2024-09-23,Paid,Cash,Gym Equipment,Warranty,Sports,10,230.37,2056.9,2441.35,2441.35,0.0,205.69,0.112,154.08,0.0,VIP,In-Store,11228,2441.35
INV-11229,CUST-9302,SRV-490,2025-04-06,Paid,Debit Card,Sports Jersey,Maintenance,Sports,2,24.34,223.3,265.22,265.22,0.0,111.65,0.109,17.58,0.0,Regular,Phone,11229,265.22
INV-11230,CUST-3958,SRV-159,2025-08-07,Paid,Debit Card,Wine Bottle,Express Delivery,Food & Beverage,7,17.01,315.07,340.52,340.52,0.0,45.01,0.054,8.44,0.0,VIP,Mobile App,11230,340.52
INV-11231,CUST-9811,SRV-870,2025-03-25,Paid,Bank Transfer,Motor Oil,Warranty,Automotive,6,108.3,731.76,740.57,740.57,0.0,121.96,0.148,43.07,142.56,Premium,In-Store,11231,740.57
INV-11232,CUST-1805,SRV-125,2025-05-04,Cancelled,PayPal,Yoga Mat,Installation,Sports,9,197.07,2627.64,2884.67,0.0,2884.67,291.96,0.075,59.96,0.0,VIP,Mobile App,11232,2884.67
INV-11233,CUST-8125,SRV-541,2025-01-25,Paid,Digital Wallet,Car Parts,Installation,Automotive,7,45.34,888.93,994.21,994.21,0.0,126.99,0.051,59.94,0.0,Regular,In-Store,11233,994.21
INV-11234,CUST-9806,SRV-129,2025-04-10,Paid,Digital Wallet,Wine Bottle,Maintenance,Food & Beverage,6,20.04,290.46,325.13,325.13,0.0,48.41,0.069,14.63,0.0,Regular,Online,11234,325.13
INV-11235,CUST-7626,SRV-996,2024-09-28,Pending,Credit Card,Kitchen Appliance,Consultation,Home & Garden,3,98.52,1172.85,1071.04,0.0,1071.04,390.95,0.084,43.81,244.14,Regular,Online,11235,1071.04
INV-11236,CUST-7971,SRV-264,2024-03-13,Paid,PayPal,Jeans,Express Delivery,Clothing,5,30.55,242.45,284.42,284.42,0.0,48.49,0.126,11.42,0.0,VIP,In-Store,11236,284.42
INV-11237,CUST-6177,SRV-727,2023-11-11,Partially Paid,Cash,Car Parts,Standard Shipping,Automotive,2,23.1,190.88,218.94,110.06,108.88,95.44,0.121,4.96,0.0,New,Mobile App,11237,218.94
INV-11238,CUST-7361,SRV-161,2023-09-10,Paid,Debit Card,Laptop,Warranty,Electronics,10,951.06,10567.3,12180.49,12180.49,0.0,1056.73,0.09,662.13,0.0,Corporate,In-Store,11238,12180.49
INV-11239,CUST-6871,SRV-554,2023-09-17,Paid,Debit Card,Bicycle,Express Delivery,Sports,7,228.6,1693.37,2020.72,2020.72,0.0,241.91,0.135,98.75,0.0,Regular,Online,11239,2020.72
INV-11240,CUST-9663,SRV-357,2024-04-25,Paid,Digital Wallet,Wine Bottle,Express Delivery,Food & Beverage,7,15.69,143.92,165.82,165.82,0.0,20.56,0.109,6.21,0.0,Premium,In-Store,11240,165.82
INV-11241,CUST-7037,SRV-371,2025-02-11,Paid,PayPal,Lamp,Express Delivery,Home & Garden,2,81.89,688.16,793.42,793.42,0.0,344.08,0.119,23.37,0.0,Corporate,Online,11241,793.42
INV-11242,CUST-8032,SRV-360,2024-07-12,Paid,Debit Card,Shampoo,Consultation,Beauty,8,29.16,448.56,491.99,491.99,0.0,56.07,0.065,14.27,0.0,Corporate,Mobile App,11242,491.99
INV-11243,CUST-8331,SRV-392,2025-03-07,Pending,Debit Card,Protein Bar,Support,Food & Beverage,2,7.08,50.56,48.93,0.0,48.93,25.28,0.14,2.22,10.93,VIP,In-Store,11243,48.93
INV-11244,CUST-1503,SRV-296,2025-03-25,Overdue,Digital Wallet,Car Care Products,Express Delivery,Automotive,2,61.57,724.32,800.92,313.98,486.94,362.16,0.085,15.03,0.0,New,Online,11244,800.92
INV-11245,CUST-6389,SRV-831,2025-06-15,Overdue,Debit Card,Fiction Novel,Warranty,Books,10,117.81,796.0,945.25,422.43,522.82,79.6,0.148,31.44,0.0,Regular,Mobile App,11245,945.25
INV-11246,CUST-1193,SRV-136,2025-08-20,Cancelled,PayPal,Shoes,Standard Shipping,Clothing,7,68.23,675.5,672.54,0.0,672.54,96.5,0.101,34.35,105.54,Regular,Mobile App,11246,672.54
INV-11247,CUST-6889,SRV-367,2024-05-29,Paid,Cash,Car Parts,Maintenance,Automotive,9,100.9,970.2,916.85,916.85,0.0,107.8,0.104,40.46,194.71,VIP,Online,11247,916.85
INV-11248,CUST-6251,SRV-346,2025-06-24,Paid,Cash,Jeans,Support,Clothing,8,155.67,1541.28,1751.4,1751.4,0.0,192.66,0.101,54.45,0.0,Premium,In-Store,11248,1751.4
INV-11249,CUST-9645,SRV-626,2024-02-09,Paid,Bank Transfer,Tablet,Installation,Electronics,8,594.02,9428.88,10482.66,10482.66,0.0,1178.61,0.063,459.76,0.0,Regular,Online,11249,10482.66
INV-11250,CUST-2467,SRV-982,2025-05-08,Paid,Debit Card,Car Care Products,Installation,Automotive,3,54.22,387.27,468.56,468.56,0.0,129.09,0.14,27.07,0.0,Regular,Online,11250,468.56
INV-11251,CUST-2690,SRV-254,2023-12-28,Paid,Cash,Organic Coffee,Warranty,Food & Beverage,3,15.24,142.41,168.9,168.9,0.0,47.47,0.107,11.25,0.0,Regular,In-Store,11251,168.9
INV-11252,CUST-4474,SRV-271,2024-01-31,Paid,Credit Card,T-Shirt,Maintenance,Clothing,2,2.59,35.52,32.79,32.79,0.0,17.76,0.073,2.6,7.92,Premium,Online,11252,32.79
INV-11253,CUST-1488,SRV-620,2025-06-11,Pending,Check,Protein Bar,Warranty,Food & Beverage,2,0.64,11.0,12.06,0.0,12.06,5.5,0.058,0.42,0.0,Regular,Online,11253,12.06
INV-11254,CUST-5740,SRV-426,2025-06-30,Pending,Check,Technical Manual,Standard Shipping,Books,10,25.15,457.2,504.73,0.0,504.73,45.72,0.055,22.38,0.0,Corporate,Online,11254,504.73
INV-11255,CUST-6158,SRV-416,2024-10-26,Paid,PayPal,Makeup Kit,Maintenance,Beauty,2,1.81,25.9,22.73,22.73,0.0,12.95,0.07,1.72,6.7,Regular,Mobile App,11255,22.73
INV-11256,CUST-5570,SRV-437,2025-04-28,Overdue,Credit Card,Car Accessories,Maintenance,Automotive,2,42.73,305.24,354.92,0.0,354.92,152.62,0.14,6.95,0.0,Regular,Online,11256,354.92
INV-11257,CUST-7438,SRV-479,2024-07-06,Paid,Cash,Hat,Standard Shipping,Clothing,4,39.51,790.2,866.71,866.71,0.0,197.55,0.05,37.0,0.0,Corporate,Online,11257,866.71
INV-11258,CUST-8691,SRV-142,2025-02-20,Paid,Cash,Tablet,Maintenance,Electronics,9,1282.63,13791.69,15803.82,15803.82,0.0,1532.41,0.093,729.5,0.0,Premium,In-Store,11258,15803.82
INV-11259,CUST-7639,SRV-263,2024-10-05,Paid,Check,Organic Coffee,Support,Food & Beverage,4,12.42,117.2,135.62,135.62,0.0,29.3,0.106,6.0,0.0,Premium,Phone,11259,135.62
INV-11260,CUST-8951,SRV-900,2025-05-25,Paid,Credit Card,Dress,Standard Shipping,Clothing,6,91.25,981.18,1113.42,1113.42,0.0,163.53,0.093,40.99,0.0,Corporate,Phone,11260,1113.42
INV-11261,CUST-4878,SRV-229,2023-09-26,Overdue,Credit Card,Jeans,Warranty,Clothing,6,86.8,594.54,711.85,0.0,711.85,99.09,0.146,30.51,0.0,Regular,In-Store,11261,711.85
INV-11262,CUST-1095,SRV-879,2025-04-11,Paid,Check,Lipstick,Standard Shipping,Beauty,8,47.91,474.32,477.94,477.94,0.0,59.29,0.101,37.13,81.42,Regular,Online,11262,477.94
INV-11263,CUST-5862,SRV-494,2025-05-12,Pending,Debit Card,Kitchen Appliance,Standard Shipping,Home & Garden,2,73.41,564.72,630.07,0.0,630.07,282.36,0.13,33.15,41.21,Premium,In-Store,11263,630.07
INV-11264,CUST-3900,SRV-266,2024-01-26,Overdue,Debit Card,Wine Bottle,Support,Food & Beverage,10,4.59,83.5,93.3,0.0,93.3,8.35,0.055,5.21,0.0,Regular,Online,11264,93.3
INV-11265,CUST-6678,SRV-797,2024-06-30,Paid,PayPal,Perfume,Maintenance,Beauty,1,6.82,53.29,61.58,61.58,0.0,53.29,0.128,1.47,0.0,Corporate,In-Store,11265,61.58
INV-11266,CUST-1000,SRV-827,2025-04-14,Paid,Debit Card,Camera,Standard Shipping,Electronics,2,184.7,2565.26,2909.64,2909.64,0.0,1282.63,0.072,159.68,0.0,Regular,Online,11266,2909.64
INV-11267,CUST-3228,SRV-385,2024-12-28,Paid,Check,Garden Tool,Express Delivery,Home & Garden,9,394.37,2837.16,3439.01,3439.01,0.0,315.24,0.139,207.48,0.0,Premium,Mobile App,11267,3439.01
INV-11268,CUST-9465,SRV-287,2024-02-15,Paid,Digital Wallet,Sports Jersey,Warranty,Sports,4,26.96,180.92,212.29,212.29,0.0,45.23,0.149,4.41,0.0,Corporate,Online,11268,212.29
