Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV20558,CUST8446,SRV001,24-03-2025,Paid,Sale,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,13.5,270,363.5,363.5,0.0,30,0.05,80,0.0,Branch A,CASH001,SUP113,02:02:30,Premium,Phone,20558,0
INV20559,CUST1078,SRV002,08-01-2024,Paid,Sale,Cheque,Rice (5kg),No Service,Grains & Cereals,No Service,7,105.0,2100,2205.0,2205.0,0.0,300,0.05,0,0.0,Online,CASH010,SUP108,17:18:45,Premium,In-Store,20559,0
INV20560,CUST1689,SRV003,27-11-2024,Paid,Sale,UPI,Onions (1kg),No Service,Fresh Vegetables,No Service,7,12.25,245,213.8,213.8,0.0,35,0.05,0,43.45,Branch A,CASH001,SUP104,07:10:17,Regular,Phone,20560,0
INV20561,CUST4514,SRV003,15-10-2024,Paid,Sale,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,8.75,175,223.75,223.75,0.0,35,0.05,40,0.0,Main Store,CASH009,SUP147,04:41:59,Regular,Phone,20561,0
INV20562,CUST6813,SRV003,08-12-2024,Paid,Return,Credit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,2,7.0,140,187.0,187.0,0.0,70,0.05,40,0.0,Branch B,CASH004,SUP146,06:10:10,Regular,Phone,20562,0
INV20563,CUST7247,SRV003,19-02-2024,Failed,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,108.0,600,788.0,0.0,788.0,100,0.18,80,0.0,Main Store,CASH005,SUP144,05:22:08,Premium,In-Store,20563,0
INV20564,CUST8250,SRV003,05-01-2024,Paid,Return,Debit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,2,36.0,200,276.0,276.0,0.0,100,0.18,40,0.0,Online,CASH014,SUP108,16:12:20,Regular,Phone,20564,0
INV20565,CUST8095,SRV003,24-03-2025,Failed,Sale,Credit Card,Bread (400g),No Service,Bakery,No Service,1,2.0,40,42.0,0.0,42.0,40,0.05,0,0.0,Main Store,CASH010,SUP115,11:04:05,Premium,Online,20565,0
INV20566,CUST2385,SRV003,08-10-2022,Paid,Sale,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,1,14.399999999999999,80,134.4,134.4,0.0,80,0.18,40,0.0,Branch B,CASH014,SUP122,10:28:14,Premium,Phone,20566,0
INV20567,CUST8187,SRV002,09-10-2023,Paid,Sale,Net Banking,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,10,180.0,1000,1220.0,1220.0,0.0,100,0.18,40,0.0,Online,CASH010,SUP107,02:04:32,Regular,Online,20567,0
INV20568,CUST3966,SRV002,05-02-2023,Paid,Sale,Cheque,Milk (1L),No Service,Dairy,No Service,3,9.0,180,189.0,189.0,0.0,60,0.05,0,0.0,Main Store,CASH013,SUP121,05:51:15,Premium,Phone,20568,0
INV20569,CUST9064,SRV003,08-08-2024,Paid,Sale,Cheque,Dishwash Soap (500ml),No Service,Household,No Service,3,43.199999999999996,240,283.2,283.2,0.0,80,0.18,0,0.0,Main Store,CASH005,SUP157,23:43:00,Wholesale,Phone,20569,0
INV20570,CUST5684,SRV001,22-12-2024,Pending,Sale,UPI,Chicken (1kg),Express Delivery,Meat,Delivery Services,7,210.0,1750,2040.0,0.0,2040.0,250,0.12,80,0.0,Branch A,CASH009,SUP108,05:48:26,Regular,In-Store,20570,0
INV20571,CUST3428,SRV002,08-08-2023,Paid,Sale,Debit Card,Rice (5kg),No Service,Grains & Cereals,No Service,7,105.0,2100,2205.0,2205.0,0.0,300,0.05,0,0.0,Online,CASH006,SUP131,06:34:42,Regular,Phone,20571,0
INV20572,CUST8492,SRV003,16-10-2023,Paid,Sale,Net Banking,Tea Powder (250g),No Service,Beverages,No Service,4,24.0,480,504.0,504.0,0.0,120,0.05,0,0.0,Main Store,CASH013,SUP105,17:31:52,Regular,Phone,20572,0
INV20573,CUST1653,SRV001,21-11-2024,Paid,Return,Credit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,2,7.0,140,187.0,187.0,0.0,70,0.05,40,0.0,Online,CASH007,SUP121,01:27:15,Regular,In-Store,20573,0
INV20574,CUST4473,SRV003,13-10-2023,Paid,Sale,Cheque,Eggs (1 dozen),No Service,Dairy,No Service,5,17.5,350,367.5,367.5,0.0,70,0.05,0,0.0,Main Store,CASH011,SUP125,15:43:19,Regular,In-Store,20574,0
INV20575,CUST5729,SRV003,23-06-2025,Paid,Sale,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,3,6.75,135,181.75,181.75,0.0,45,0.05,40,0.0,Online,CASH006,SUP123,20:14:06,Premium,Online,20575,0
INV20576,CUST4692,SRV003,25-06-2024,Paid,Sale,UPI,Detergent (1kg),Express Delivery,Household,Delivery Services,9,172.79999999999998,1440,1692.8,1692.8,0.0,160,0.12,80,0.0,Online,CASH009,SUP125,16:44:35,Regular,Phone,20576,0
INV20577,CUST5669,SRV002,29-06-2025,Pending,Sale,Cheque,Eggs (1 dozen),No Service,Dairy,No Service,10,35.0,700,735.0,0.0,735.0,70,0.05,0,0.0,Branch B,CASH008,SUP168,19:05:30,Wholesale,Phone,20577,0
INV20578,CUST5860,SRV003,01-07-2023,Paid,Sale,UPI,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,10,22.5,450,512.5,512.5,0.0,45,0.05,40,0.0,Branch A,CASH004,SUP146,21:15:12,Premium,In-Store,20578,0
INV20579,CUST5798,SRV003,11-03-2024,Paid,Sale,Debit Card,Rice (5kg),No Service,Grains & Cereals,No Service,5,75.0,1500,1575.0,1575.0,0.0,300,0.05,0,0.0,Main Store,CASH001,SUP159,00:11:13,Wholesale,In-Store,20579,0
INV20580,CUST6294,SRV003,14-07-2023,Paid,Sale,Credit Card,Milk (1L),Standard Delivery,Dairy,Delivery Services,7,21.0,420,481.0,481.0,0.0,60,0.05,40,0.0,Online,CASH009,SUP160,17:09:59,Wholesale,Online,20580,0
INV20581,CUST2513,SRV003,12-07-2024,Paid,Sale,Cheque,Bananas (1kg),No Service,Fruits,No Service,2,5.0,100,105.0,105.0,0.0,50,0.05,0,0.0,Branch B,CASH015,SUP166,11:52:18,Regular,Online,20581,0
INV20582,CUST7885,SRV001,14-11-2022,Paid,Sale,Debit Card,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,7.5,150,197.5,197.5,0.0,30,0.05,40,0.0,Branch B,CASH003,SUP160,01:38:32,Regular,Phone,20582,0
INV20583,CUST3141,SRV002,13-10-2023,Failed,Sale,Net Banking,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,4,8.0,160,208.0,0.0,208.0,40,0.05,40,0.0,Main Store,CASH010,SUP144,15:41:21,Wholesale,Phone,20583,0
INV20584,CUST1627,SRV001,12-11-2023,Paid,Sale,Net Banking,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,3,18.0,360,458.0,458.0,0.0,120,0.05,80,0.0,Main Store,CASH003,SUP115,12:29:22,Wholesale,In-Store,20584,0
INV20585,CUST8614,SRV002,29-10-2024,Paid,Sale,UPI,Milk (1L),No Service,Dairy,No Service,4,12.0,240,205.05,205.05,0.0,60,0.05,0,46.95,Online,CASH015,SUP149,23:59:08,Premium,Online,20585,0
INV20586,CUST1014,SRV002,20-06-2025,Paid,Return,UPI,Milk (1L),Standard Delivery,Dairy,Delivery Services,1,3.0,60,94.28,94.28,0.0,60,0.05,40,8.72,Branch B,CASH006,SUP153,16:34:16,Regular,Phone,20586,0
INV20587,CUST8864,SRV002,18-05-2025,Paid,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,8,16.0,320,336.0,336.0,0.0,40,0.05,0,0.0,Online,CASH008,SUP145,17:24:09,Wholesale,Phone,20587,0
INV20588,CUST7480,SRV003,08-07-2023,Paid,Sale,Cheque,Milk (1L),Standard Delivery,Dairy,Delivery Services,8,24.0,480,469.05,469.05,0.0,60,0.05,40,74.95,Main Store,CASH012,SUP162,20:08:28,Wholesale,Online,20588,0
INV20589,CUST3856,SRV001,05-04-2024,Paid,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24.0,480,584.0,584.0,0.0,120,0.05,80,0.0,Online,CASH010,SUP107,07:15:50,Regular,Online,20589,0
INV20590,CUST4322,SRV001,03-01-2023,Failed,Sale,Net Banking,Dishwash Soap (500ml),No Service,Household,No Service,9,129.6,720,849.6,0.0,849.6,80,0.18,0,0.0,Branch B,CASH006,SUP170,09:02:05,Regular,In-Store,20590,0
INV20591,CUST2195,SRV001,22-02-2023,Paid,Sale,Cheque,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,10.0,200,290.0,290.0,0.0,50,0.05,80,0.0,Branch B,CASH011,SUP135,02:46:33,Wholesale,Phone,20591,0
INV20592,CUST1659,SRV003,26-07-2024,Paid,Sale,Debit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,5,17.5,350,447.5,447.5,0.0,70,0.05,80,0.0,Main Store,CASH009,SUP131,06:53:59,Regular,Phone,20592,0
INV20593,CUST1021,SRV001,04-11-2023,Paid,Return,UPI,Bread (400g),Express Delivery,Bakery,Delivery Services,1,2.0,40,122.0,122.0,0.0,40,0.05,80,0.0,Branch B,CASH005,SUP145,04:37:40,Premium,Phone,20593,0
INV20594,CUST3906,SRV001,07-06-2024,Paid,Sale,Debit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,6,21.599999999999998,120,181.6,181.6,0.0,20,0.18,40,0.0,Online,CASH002,SUP124,21:17:36,Wholesale,In-Store,20594,0
INV20595,CUST4908,SRV003,16-10-2023,Paid,Sale,UPI,Onions (1kg),No Service,Fresh Vegetables,No Service,6,10.5,210,220.5,220.5,0.0,35,0.05,0,0.0,Branch A,CASH004,SUP118,05:49:28,Premium,In-Store,20595,0
INV20596,CUST8217,SRV002,22-11-2024,Paid,Sale,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,4.5,90,174.5,174.5,0.0,30,0.05,80,0.0,Main Store,CASH001,SUP111,23:54:37,Premium,Phone,20596,0
INV20597,CUST8221,SRV003,02-05-2024,Paid,Sale,Debit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,6,21.599999999999998,120,181.6,181.6,0.0,20,0.18,40,0.0,Branch B,CASH010,SUP129,10:18:19,Wholesale,Online,20597,0
INV20598,CUST7989,SRV002,31-01-2025,Paid,Sale,UPI,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,6,36.0,720,796.0,796.0,0.0,120,0.05,40,0.0,Branch A,CASH009,SUP129,03:23:45,Wholesale,In-Store,20598,0
INV20599,CUST4984,SRV003,06-01-2025,Paid,Return,Net Banking,Milk (1L),Express Delivery,Dairy,Delivery Services,4,12.0,240,332.0,332.0,0.0,60,0.05,80,0.0,Main Store,CASH015,SUP146,20:39:45,Premium,In-Store,20599,0
INV20600,CUST4622,SRV001,29-02-2024,Pending,Sale,Cheque,Chicken (1kg),No Service,Meat,No Service,9,270.0,2250,2520.0,0.0,2520.0,250,0.12,0,0.0,Main Store,CASH007,SUP129,08:35:28,Wholesale,Online,20600,0
INV20601,CUST1824,SRV002,13-10-2022,Paid,Sale,UPI,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,4.5,90,174.5,174.5,0.0,30,0.05,80,0.0,Main Store,CASH011,SUP151,19:49:52,Wholesale,Phone,20601,0
INV20602,CUST4450,SRV002,14-05-2023,Paid,Sale,Cheque,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,14.0,280,334.0,334.0,0.0,40,0.05,40,0.0,Branch B,CASH003,SUP104,21:07:11,Wholesale,Phone,20602,0
INV20603,CUST9297,SRV002,21-04-2025,Paid,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,5,72.0,400,552.0,552.0,0.0,80,0.18,80,0.0,Online,CASH013,SUP153,07:23:19,Wholesale,Online,20603,0
INV20604,CUST9341,SRV003,06-01-2024,Paid,Sale,Net Banking,Lentils (1kg),No Service,Grains & Cereals,No Service,6,108.0,600,708.0,708.0,0.0,100,0.18,0,0.0,Branch A,CASH010,SUP129,16:23:07,Wholesale,Phone,20604,0
INV20605,CUST6753,SRV003,12-04-2025,Paid,Sale,Cheque,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,20.0,400,500.0,500.0,0.0,40,0.05,80,0.0,Main Store,CASH015,SUP109,15:03:01,Premium,In-Store,20605,0
INV20606,CUST5632,SRV001,14-05-2024,Paid,Sale,Debit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,3,10.5,210,260.5,260.5,0.0,70,0.05,40,0.0,Online,CASH012,SUP134,00:48:45,Premium,Online,20606,0
INV20607,CUST2854,SRV002,23-12-2024,Failed,Sale,UPI,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,9,54.0,1080,1214.0,0.0,1214.0,120,0.05,80,0.0,Branch A,CASH006,SUP118,06:51:55,Premium,In-Store,20607,0
INV20608,CUST1014,SRV001,12-09-2024,Paid,Sale,UPI,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,6,21.0,420,521.0,521.0,0.0,70,0.05,80,0.0,Main Store,CASH005,SUP105,20:07:07,Premium,Phone,20608,0
INV20609,CUST3596,SRV003,06-04-2024,Paid,Sale,Cheque,Milk (1L),Express Delivery,Dairy,Delivery Services,9,27.0,540,581.79,581.79,0.0,60,0.05,80,65.21,Branch A,CASH007,SUP142,09:32:03,Premium,Phone,20609,0
INV20610,CUST2048,SRV001,29-04-2024,Pending,Sale,Cheque,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,2,4.5,90,174.5,0.0,174.5,45,0.05,80,0.0,Online,CASH005,SUP115,03:07:47,Premium,Phone,20610,0
INV20611,CUST9655,SRV003,03-03-2023,Paid,Sale,Credit Card,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,15.75,315,410.75,410.75,0.0,35,0.05,80,0.0,Branch A,CASH008,SUP155,13:25:19,Premium,Phone,20611,0
INV20612,CUST2601,SRV003,11-09-2022,Paid,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,10,25.0,500,605.0,605.0,0.0,50,0.05,80,0.0,Branch A,CASH009,SUP107,09:06:22,Regular,In-Store,20612,0
INV20613,CUST6141,SRV003,01-08-2023,Failed,Sale,Net Banking,Bananas (1kg),No Service,Fruits,No Service,7,17.5,350,367.5,0.0,367.5,50,0.05,0,0.0,Online,CASH001,SUP162,14:15:40,Regular,In-Store,20613,0
INV20614,CUST7887,SRV002,19-11-2023,Paid,Sale,Net Banking,Tea Powder (250g),No Service,Beverages,No Service,1,6.0,120,126.0,126.0,0.0,120,0.05,0,0.0,Branch B,CASH010,SUP160,07:20:05,Wholesale,Online,20614,0
INV20615,CUST1151,SRV001,11-10-2022,Paid,Return,UPI,Bread (400g),Standard Delivery,Bakery,Delivery Services,2,4.0,80,124.0,124.0,0.0,40,0.05,40,0.0,Branch A,CASH009,SUP138,03:57:40,Wholesale,In-Store,20615,0
INV20616,CUST9648,SRV001,13-03-2024,Paid,Sale,Debit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,3,10.5,210,260.5,260.5,0.0,70,0.05,40,0.0,Online,CASH014,SUP161,00:56:52,Regular,In-Store,20616,0
INV20617,CUST3705,SRV002,25-07-2023,Paid,Sale,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,4,9.0,180,189.0,189.0,0.0,45,0.05,0,0.0,Branch A,CASH013,SUP170,04:37:50,Regular,Phone,20617,0
INV20618,CUST1537,SRV001,12-08-2024,Paid,Return,Cheque,Chips (100g),Standard Delivery,Snacks,Delivery Services,7,25.2,140,205.2,205.2,0.0,20,0.18,40,0.0,Branch A,CASH014,SUP100,11:08:39,Wholesale,In-Store,20618,0
INV20619,CUST6332,SRV001,26-08-2025,Pending,Sale,Credit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,7,24.5,490,594.5,0.0,594.5,70,0.05,80,0.0,Branch A,CASH004,SUP165,21:26:41,Regular,Online,20619,0
INV20620,CUST1816,SRV003,20-07-2025,Failed,Sale,Credit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,9,31.5,630,701.5,0.0,701.5,70,0.05,40,0.0,Main Store,CASH009,SUP132,15:39:51,Regular,Online,20620,0
INV20621,CUST8636,SRV002,10-04-2025,Pending,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,18.0,360,458.0,0.0,458.0,40,0.05,80,0.0,Main Store,CASH009,SUP147,08:38:23,Premium,Phone,20621,0
INV20622,CUST9009,SRV003,22-06-2023,Paid,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,10,144.0,800,1024.0,1024.0,0.0,80,0.18,80,0.0,Branch A,CASH005,SUP146,18:33:10,Regular,Online,20622,0
INV20623,CUST8068,SRV001,19-07-2024,Paid,Sale,UPI,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,6,21.0,420,481.0,481.0,0.0,70,0.05,40,0.0,Online,CASH006,SUP111,06:14:27,Premium,Online,20623,0
INV20624,CUST9088,SRV001,20-04-2025,Paid,Sale,Debit Card,Chicken (1kg),Standard Delivery,Meat,Delivery Services,3,90.0,750,880.0,880.0,0.0,250,0.12,40,0.0,Main Store,CASH011,SUP152,03:45:53,Premium,Phone,20624,0
INV20625,CUST9169,SRV002,16-11-2023,Paid,Return,Debit Card,Dishwash Soap (500ml),No Service,Household,No Service,8,115.19999999999999,640,755.2,755.2,0.0,80,0.18,0,0.0,Online,CASH006,SUP154,09:23:50,Wholesale,Online,20625,0
INV20626,CUST7187,SRV001,22-10-2022,Failed,Sale,Credit Card,Rice (5kg),Standard Delivery,Grains & Cereals,Delivery Services,7,105.0,2100,2245.0,0.0,2245.0,300,0.05,40,0.0,Online,CASH010,SUP154,22:11:20,Regular,Phone,20626,0
INV20627,CUST5133,SRV003,19-08-2025,Failed,Sale,Debit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,3,10.799999999999999,60,110.8,0.0,110.8,20,0.18,40,0.0,Online,CASH003,SUP157,21:15:06,Premium,In-Store,20627,0
INV20628,CUST5884,SRV003,23-01-2023,Paid,Sale,UPI,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,1,14.399999999999999,80,134.4,134.4,0.0,80,0.18,40,0.0,Online,CASH009,SUP161,10:46:52,Premium,Online,20628,0
INV20629,CUST7761,SRV003,05-09-2022,Paid,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,54.0,300,434.0,434.0,0.0,100,0.18,80,0.0,Branch A,CASH013,SUP160,04:08:28,Wholesale,Online,20629,0
INV20630,CUST5419,SRV002,01-11-2023,Paid,Sale,Debit Card,Chicken (1kg),No Service,Meat,No Service,3,90.0,750,840.0,840.0,0.0,250,0.12,0,0.0,Branch A,CASH005,SUP145,02:18:50,Wholesale,Online,20630,0
INV20631,CUST9938,SRV003,03-09-2025,Paid,Sale,Cheque,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,2,5.0,100,145.0,145.0,0.0,50,0.05,40,0.0,Branch A,CASH007,SUP117,19:51:02,Regular,Phone,20631,0
INV20632,CUST5353,SRV002,04-06-2023,Paid,Sale,Net Banking,Milk (1L),No Service,Dairy,No Service,5,15.0,300,315.0,315.0,0.0,60,0.05,0,0.0,Online,CASH014,SUP154,13:59:22,Premium,Online,20632,0
INV20633,CUST9101,SRV001,14-07-2023,Paid,Sale,Cheque,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,9,129.6,720,889.6,889.6,0.0,80,0.18,40,0.0,Branch B,CASH015,SUP127,18:36:21,Wholesale,Online,20633,0
INV20634,CUST6295,SRV001,27-12-2022,Paid,Sale,Cheque,Rice (5kg),No Service,Grains & Cereals,No Service,6,90.0,1800,1890.0,1890.0,0.0,300,0.05,0,0.0,Branch B,CASH009,SUP105,22:45:18,Regular,Online,20634,0
INV20635,CUST6851,SRV002,30-11-2024,Paid,Sale,Cheque,Bread (400g),Standard Delivery,Bakery,Delivery Services,3,6.0,120,166.0,166.0,0.0,40,0.05,40,0.0,Main Store,CASH013,SUP138,16:20:48,Wholesale,Phone,20635,0
INV20636,CUST8920,SRV001,21-01-2023,Pending,Sale,Net Banking,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,3,45.0,900,1025.0,0.0,1025.0,300,0.05,80,0.0,Branch A,CASH014,SUP128,05:54:17,Regular,Phone,20636,0
INV20637,CUST3080,SRV003,04-05-2025,Paid,Return,Cheque,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,18.0,360,418.0,418.0,0.0,45,0.05,40,0.0,Branch A,CASH015,SUP123,11:56:03,Wholesale,In-Store,20637,0
INV20638,CUST1204,SRV001,12-07-2024,Paid,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,10,20.0,400,500.0,500.0,0.0,40,0.05,80,0.0,Online,CASH010,SUP106,10:49:36,Regular,Phone,20638,0
INV20639,CUST7235,SRV003,11-07-2025,Paid,Sale,Cheque,Milk (1L),No Service,Dairy,No Service,3,9.0,180,189.0,189.0,0.0,60,0.05,0,0.0,Main Store,CASH010,SUP110,00:19:58,Wholesale,Online,20639,0
INV20640,CUST3180,SRV001,22-12-2022,Paid,Return,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,9,20.25,405,425.25,425.25,0.0,45,0.05,0,0.0,Main Store,CASH012,SUP144,03:44:26,Wholesale,Online,20640,0
INV20641,CUST1438,SRV003,29-02-2024,Paid,Sale,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,9,20.25,405,505.25,505.25,0.0,45,0.05,80,0.0,Branch A,CASH009,SUP147,09:53:55,Regular,In-Store,20641,0
INV20642,CUST9023,SRV002,29-08-2024,Paid,Sale,Credit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,9,172.79999999999998,1440,1652.8,1652.8,0.0,160,0.12,40,0.0,Main Store,CASH015,SUP137,19:54:50,Premium,Phone,20642,0
INV20643,CUST5745,SRV002,05-01-2024,Failed,Sale,Credit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,5,90.0,500,630.0,0.0,630.0,100,0.18,40,0.0,Online,CASH003,SUP102,01:21:15,Wholesale,In-Store,20643,0
INV20644,CUST3302,SRV003,04-07-2024,Pending,Sale,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,5,72.0,400,512.0,0.0,512.0,80,0.18,40,0.0,Branch A,CASH002,SUP112,20:47:36,Regular,Phone,20644,0
INV20645,CUST9991,SRV002,24-07-2023,Paid,Sale,Net Banking,Onions (1kg),No Service,Fresh Vegetables,No Service,1,1.75,35,36.75,36.75,0.0,35,0.05,0,0.0,Branch B,CASH003,SUP114,14:04:08,Regular,Online,20645,0
INV20646,CUST8670,SRV001,12-08-2025,Paid,Sale,Cheque,Rice (5kg),No Service,Grains & Cereals,No Service,7,105.0,2100,2205.0,2205.0,0.0,300,0.05,0,0.0,Online,CASH009,SUP126,08:09:33,Regular,Online,20646,0
INV20647,CUST3803,SRV002,09-12-2023,Paid,Sale,Credit Card,Eggs (1 dozen),Standard Delivery,Dairy,Delivery Services,3,10.5,210,260.5,260.5,0.0,70,0.05,40,0.0,Main Store,CASH005,SUP137,11:22:32,Regular,Online,20647,0
INV20648,CUST2912,SRV001,13-01-2023,Paid,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,10,25.0,500,605.0,605.0,0.0,50,0.05,80,0.0,Branch B,CASH005,SUP137,04:45:21,Regular,Online,20648,0
INV20649,CUST7814,SRV003,24-07-2025,Paid,Sale,Cheque,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,7,100.8,560,700.8,700.8,0.0,80,0.18,40,0.0,Main Store,CASH008,SUP132,00:02:31,Premium,Phone,20649,0
INV20650,CUST7050,SRV002,10-06-2023,Paid,Return,Credit Card,Sugar (1kg),No Service,Pantry Staples,No Service,4,9.0,180,189.0,189.0,0.0,45,0.05,0,0.0,Branch A,CASH014,SUP125,12:13:19,Wholesale,In-Store,20650,0
INV20651,CUST7813,SRV001,28-02-2023,Paid,Sale,Debit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,3.5,70,113.5,113.5,0.0,35,0.05,40,0.0,Main Store,CASH014,SUP169,14:22:14,Regular,Online,20651,0
INV20652,CUST5300,SRV002,17-08-2023,Paid,Sale,Net Banking,Milk (1L),Standard Delivery,Dairy,Delivery Services,10,30.0,600,670.0,670.0,0.0,60,0.05,40,0.0,Main Store,CASH008,SUP111,19:31:46,Regular,Online,20652,0
INV20653,CUST7506,SRV003,07-02-2025,Pending,Sale,Net Banking,Chips (100g),No Service,Snacks,No Service,9,32.4,180,212.4,0.0,212.4,20,0.18,0,0.0,Main Store,CASH012,SUP166,11:36:53,Wholesale,Phone,20653,0
INV20654,CUST7918,SRV003,14-07-2025,Failed,Sale,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,1,2.25,45,127.25,0.0,127.25,45,0.05,80,0.0,Online,CASH013,SUP118,16:04:34,Premium,Phone,20654,0
INV20655,CUST2468,SRV002,05-05-2025,Paid,Sale,Debit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,15.75,315,370.75,370.75,0.0,45,0.05,40,0.0,Branch B,CASH014,SUP113,11:14:53,Premium,Phone,20655,0
INV20656,CUST3890,SRV002,28-08-2024,Pending,Sale,UPI,Milk (1L),No Service,Dairy,No Service,10,30.0,600,630.0,0.0,630.0,60,0.05,0,0.0,Online,CASH007,SUP154,18:21:11,Premium,In-Store,20656,0
INV20657,CUST3581,SRV003,15-07-2025,Paid,Sale,Credit Card,Chicken (1kg),No Service,Meat,No Service,1,30.0,250,280.0,280.0,0.0,250,0.12,0,0.0,Online,CASH011,SUP128,03:37:40,Premium,In-Store,20657,0
INV20658,CUST8232,SRV001,10-12-2024,Paid,Sale,Debit Card,Sugar (1kg),No Service,Pantry Staples,No Service,6,13.5,270,283.5,283.5,0.0,45,0.05,0,0.0,Online,CASH003,SUP124,21:58:26,Wholesale,In-Store,20658,0
INV20659,CUST5069,SRV002,04-05-2025,Failed,Sale,UPI,Lentils (1kg),No Service,Grains & Cereals,No Service,2,36.0,200,196.82,0.0,196.82,100,0.18,0,39.18,Branch A,CASH006,SUP126,13:58:29,Regular,In-Store,20659,0
INV20660,CUST9245,SRV001,23-04-2024,Paid,Sale,Credit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,32.4,180,239.31,239.31,0.0,20,0.18,40,13.09,Online,CASH014,SUP117,17:10:41,Wholesale,Phone,20660,0
INV20661,CUST3459,SRV002,25-10-2024,Paid,Return,Net Banking,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,8,14.0,280,334.0,334.0,0.0,35,0.05,40,0.0,Main Store,CASH015,SUP103,20:28:32,Wholesale,Online,20661,0
INV20662,CUST5629,SRV003,28-01-2023,Paid,Sale,Cheque,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,15.75,315,370.75,370.75,0.0,35,0.05,40,0.0,Branch A,CASH014,SUP111,02:36:56,Wholesale,Online,20662,0
