Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV13084,CUST9389,SRV003,2024-03-17,Pending,No Leakage,Return,UPI,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,3,97.2,540.0,717.2,0.0,717.2,180.0,0.18,80,0,Branch B,CASH017,SUP134,10:45:56,Regular,Online,
INV13093,CUST2045,SRV003,2024-11-22,Pending,No Leakage,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,7,189.0,1050.0,1319.0,0.0,1319.0,150.0,0.18,80,0,Branch A,CASH004,SUP118,03:38:55,New,Phone,
INV13096,CUST5398,SRV002,2024-08-25,Failed,Anomaly,Sale,Net Banking,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,37.8,210.0,287.8,0.0,287.8,30.0,0.18,40,0,Branch A,CASH020,SUP149,07:41:25,Regular,Online,Duplicate Entries
INV13098,CUST3960,SRV003,2023-06-10,Paid,No Leakage,Return,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,5.0,100.0,185.0,185.0,0.0,100.0,0.05,80,0,Branch A,CASH010,SUP184,01:47:45,Regular,Online,
INV13101,CUST8608,SRV001,2023-02-15,Paid,Anomaly,Sale,UPI,Butter (100g),No Service,Dairy & Eggs,,2,18.0,100.0,118.0,134.66158810089124,-16.661588100891237,50.0,0.18,0,0,Branch B,CASH008,SUP172,14:36:04,Premium,In-Store,Excess Payment
INV13106,CUST3554,SRV002,2023-04-22,Failed,Anomaly,Sale,Net Banking,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,2,108.0,600.0,748.0,0.0,748.0,300.0,0.18,40,0,Branch A,CASH002,SUP106,21:51:48,Premium,Online,Duplicate Entries
INV13109,CUST8068,SRV001,2023-03-23,Paid,No Leakage,Return,UPI,Bananas (1kg),No Service,Fruits,,1,9.0,50.0,59.0,59.0,0.0,50.0,0.18,0,0,Branch A,CASH008,SUP153,10:08:20,Regular,Phone,
INV13110,CUST9454,SRV001,2023-04-28,Pending,No Leakage,Return,Net Banking,Butter (100g),No Service,Dairy & Eggs,,3,27.0,150.0,177.0,0.0,177.0,50.0,0.18,0,0,Branch B,CASH008,SUP162,11:31:34,Premium,In-Store,
INV13111,CUST8398,SRV001,2023-06-15,Paid,Anomaly,Sale,Cheque,Eggs (12 pack),No Service,Dairy & Eggs,,5,17.5,350.0,367.5,313.9244574060145,53.57554259398552,70.0,0.05,0,0,Online,CASH012,SUP129,04:55:35,New,In-Store,Under Payment
INV13115,CUST8938,SRV003,2023-08-19,Paid,Anomaly,Sale,Debit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,40.5,225.0,345.5,345.5,0.0,45.0,0.18,80,0,Branch B,CASH008,SUP101,21:00:45,New,In-Store,Duplicate Entries
INV13115,CUST2265,SRV003,2024-08-21,Paid,Anomaly,Sale,UPI,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,3,18.0,360.0,458.0,458.0,0.0,120.0,0.05,80,0,Branch A,CASH008,SUP138,17:25:06,Premium,Online,Duplicate Entries
INV13117,CUST8931,SRV002,2023-08-13,Pending,No Leakage,Sale,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,18.0,360.0,418.0,0.0,418.0,45.0,0.05,40,0,Main Store,CASH003,SUP133,14:08:32,Regular,In-Store,
INV13118,CUST2464,SRV003,2024-05-18,Pending,No Leakage,Sale,UPI,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,54.0,300.0,434.0,0.0,434.0,60.0,0.18,80,0,Online,CASH005,SUP161,15:06:42,Premium,Online,
INV13119,CUST2723,SRV001,2024-06-04,Failed,Anomaly,Return,Cash,Eggs (12 pack),No Service,Dairy & Eggs,,6,21.0,420.0,357.9436440888402,0.0,357.9436440888402,70.0,0.05,0,0,Online,CASH012,SUP186,03:29:23,New,Phone,Unrecorded Discounts
INV13120,CUST7978,SRV002,2024-12-05,Failed,No Leakage,Sale,Credit Card,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,3.0,60.0,103.0,0.0,103.0,60.0,0.05,40,0,Branch B,CASH003,SUP106,00:15:51,Regular,Phone,
INV13121,CUST7609,SRV002,2024-08-05,Pending,No Leakage,Sale,Cheque,Soap (100g),Standard Delivery,Personal Care,Delivery Services,10,48.0,400.0,488.0,0.0,488.0,40.0,0.12,40,0,Branch A,CASH006,SUP187,15:08:41,Wholesale,In-Store,
INV13124,CUST9517,SRV002,2024-01-25,Paid,Anomaly,Return,Credit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,3,54.0,450.0,544.0,544.0,0.0,150.0,0.12,40,0,Branch B,CASH014,SUP155,05:30:37,Premium,In-Store,Duplicate Entries
INV13129,CUST4670,SRV003,2024-04-12,Paid,Anomaly,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,12.0,100.0,192.0,168.07724353648698,23.922756463513025,100.0,0.12,80,0,Branch B,CASH011,SUP116,07:22:22,Regular,In-Store,Under Payment
INV13131,CUST2093,SRV002,2023-07-08,Failed,Anomaly,Return,Credit Card,Apples (1kg),Standard Delivery,Fruits,Delivery Services,8,172.79999999999998,960.0,1172.8,0.0,1172.8,120.0,0.18,40,0,Branch A,CASH015,SUP142,17:58:45,New,Online,Duplicate Entries
INV13135,CUST7146,SRV002,2024-08-21,Pending,No Leakage,Return,Net Banking,Rice (1kg),Standard Delivery,Grains & Cereals,Delivery Services,7,50.4,420.0,510.4,0.0,510.4,60.0,0.12,40,0,Main Store,CASH018,SUP123,22:17:57,New,In-Store,
INV13138,CUST9449,SRV001,2024-06-22,Pending,No Leakage,Return,Debit Card,Soap (100g),No Service,Personal Care,,3,6.0,120.0,126.0,0.0,126.0,40.0,0.05,0,0,Main Store,CASH015,SUP120,19:34:17,New,Phone,
INV13139,CUST2939,SRV001,2023-01-22,Paid,No Leakage,Sale,Net Banking,Biscuits (200g),No Service,Snacks,,4,14.4,120.0,134.4,134.4,0.0,30.0,0.12,0,0,Main Store,CASH019,SUP143,10:32:50,Premium,Online,
INV13141,CUST9246,SRV003,2023-12-12,Paid,No Leakage,Sale,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,2,28.8,240.0,348.8,348.8,0.0,120.0,0.12,80,0,Online,CASH001,SUP162,07:15:00,Regular,In-Store,
INV13145,CUST5976,SRV001,2024-01-13,Pending,No Leakage,Return,Debit Card,Toothpaste (150g),No Service,Personal Care,,10,72.0,600.0,672.0,0.0,672.0,60.0,0.12,0,0,Branch A,CASH016,SUP180,04:51:14,New,In-Store,
INV13148,CUST1037,SRV002,2023-10-09,Pending,No Leakage,Sale,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,96.0,800.0,936.0,0.0,936.0,200.0,0.12,40,0,Online,CASH014,SUP173,08:09:34,Wholesale,Phone,
INV13149,CUST3713,SRV002,2024-01-28,Failed,Anomaly,Sale,Net Banking,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,1,10.8,60.0,110.8,0.0,110.8,60.0,0.18,40,0,Branch A,CASH018,SUP139,13:55:30,Premium,Online,Duplicate Entries
INV13154,CUST8613,SRV002,2024-07-25,Paid,Anomaly,Return,Debit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,2,25.2,140.0,205.2,205.2,0.0,70.0,0.18,40,0,Branch B,CASH014,SUP173,07:40:53,Wholesale,Phone,Duplicate Entries
INV13154,CUST4539,SRV003,2023-11-13,Pending,Anomaly,Sale,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,3,7.5,150.0,157.5,0.0,157.5,50.0,0.05,80,0,Branch B,CASH010,SUP152,00:28:27,Premium,Online,Duplicate Entries
INV13156,CUST9651,SRV002,2024-08-04,Failed,No Leakage,Return,Debit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,75.0,1500.0,1615.0,0.0,1615.0,300.0,0.05,40,0,Branch A,CASH020,SUP193,04:57:56,Premium,In-Store,
INV13157,CUST3624,SRV001,2023-11-17,Paid,No Leakage,Sale,Net Banking,Chips (100g),No Service,Snacks,,10,24.0,200.0,224.0,224.0,0.0,20.0,0.12,0,0,Branch A,CASH013,SUP185,03:16:29,Premium,In-Store,
INV13158,CUST3931,SRV002,2024-02-08,Pending,No Leakage,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,60.0,1200.0,1300.0,0.0,1300.0,200.0,0.05,40,0,Branch B,CASH001,SUP142,23:48:39,New,In-Store,
INV13160,CUST6425,SRV003,2023-07-07,Failed,Anomaly,Sale,Debit Card,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,9,54.0,450.0,584.0,100.88423564516454,483.11576435483545,50.0,0.12,80,0,Branch B,CASH003,SUP126,08:32:27,Wholesale,Phone,Payment Status Mismatch
INV13163,CUST2386,SRV002,2024-12-20,Failed,No Leakage,Return,UPI,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,2,3.0,60.0,103.0,0.0,103.0,30.0,0.05,40,0,Online,CASH009,SUP176,04:52:34,Wholesale,In-Store,
INV13164,CUST9454,SRV001,2024-12-10,Failed,No Leakage,Sale,Cash,Lentils (1kg),No Service,Grains & Cereals,,10,50.0,1000.0,1050.0,0.0,1050.0,100.0,0.05,0,0,Branch B,CASH014,SUP171,14:55:47,Regular,Phone,
INV13166,CUST4413,SRV002,2023-02-08,Failed,Anomaly,Return,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,10,96.0,800.0,772.90523139021,0.0,772.90523139021,80.0,0.12,40,0,Branch A,CASH001,SUP127,11:19:22,Premium,Phone,Unrecorded Discounts
INV13169,CUST3956,SRV001,2024-11-28,Failed,No Leakage,Sale,Credit Card,Fish (1kg),No Service,Meat & Fish,,1,15.0,300.0,315.0,0.0,315.0,300.0,0.05,0,0,Branch A,CASH010,SUP114,21:01:22,Regular,In-Store,
INV13171,CUST5121,SRV002,2023-02-07,Pending,No Leakage,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,5,225.0,1250.0,1515.0,0.0,1515.0,250.0,0.18,40,0,Online,CASH012,SUP124,15:22:56,Wholesale,In-Store,
INV13172,CUST7769,SRV002,2024-09-25,Failed,No Leakage,Sale,Cash,Bread (500g),Standard Delivery,Bakery,Delivery Services,2,9.6,80.0,129.6,0.0,129.6,40.0,0.12,40,0,Branch A,CASH014,SUP150,18:33:59,New,Online,
INV13176,CUST5799,SRV002,2023-07-05,Failed,No Leakage,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,7,315.0,1750.0,2105.0,0.0,2105.0,250.0,0.18,40,0,Online,CASH007,SUP102,23:47:24,Premium,Online,
INV13177,CUST8508,SRV002,2023-06-07,Failed,No Leakage,Sale,Credit Card,Butter (100g),Standard Delivery,Dairy & Eggs,Delivery Services,5,12.5,250.0,302.5,0.0,302.5,50.0,0.05,40,0,Main Store,CASH003,SUP184,21:43:39,Regular,Phone,
INV13178,CUST6853,SRV001,2023-12-06,Failed,No Leakage,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,,1,63.0,350.0,413.0,0.0,413.0,350.0,0.18,0,0,Main Store,CASH020,SUP144,12:27:53,New,In-Store,
INV13179,CUST3942,SRV002,2023-04-23,Pending,No Leakage,Return,Net Banking,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,6,75.0,1500.0,1615.0,0.0,1615.0,250.0,0.05,40,0,Branch B,CASH005,SUP187,01:35:41,Wholesale,Phone,
INV13180,CUST1253,SRV002,2023-11-02,Pending,No Leakage,Sale,Debit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,5,7.5,150.0,197.5,0.0,197.5,30.0,0.05,40,0,Branch B,CASH019,SUP129,09:15:10,Wholesale,Online,
INV13182,CUST9384,SRV002,2023-06-18,Paid,Anomaly,Sale,Cash,Milk (1L),Standard Delivery,Dairy & Eggs,Delivery Services,7,50.4,420.0,510.4,562.320766278775,-51.92076627877498,60.0,0.12,40,0,Branch B,CASH003,SUP155,03:34:18,Premium,Phone,Excess Payment
INV13184,CUST4834,SRV002,2024-06-29,Paid,No Leakage,Return,Cash,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,8,57.6,480.0,577.6,577.6,0.0,60.0,0.12,40,0,Main Store,CASH017,SUP179,16:00:45,New,Phone,
INV13190,CUST6934,SRV002,2024-03-28,Paid,No Leakage,Return,Credit Card,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,43.2,240.0,323.2,323.2,0.0,40.0,0.18,40,0,Branch B,CASH006,SUP133,06:08:33,Wholesale,Online,
INV13193,CUST7357,SRV003,2024-05-22,Failed,No Leakage,Sale,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,1,7.5,150.0,237.5,0.0,237.5,150.0,0.05,80,0,Branch A,CASH002,SUP144,23:54:27,Premium,Online,
INV13198,CUST5739,SRV001,2023-09-25,Paid,No Leakage,Return,Net Banking,Apples (1kg),No Service,Fruits,,8,172.79999999999998,960.0,1132.8,1132.8,0.0,120.0,0.18,0,0,Branch A,CASH003,SUP188,04:07:30,Regular,Online,
INV13201,CUST5546,SRV003,2024-09-16,Failed,No Leakage,Sale,Cheque,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,5,90.0,750.0,920.0,0.0,920.0,150.0,0.12,80,0,Online,CASH015,SUP112,22:44:06,New,Phone,
INV13203,CUST9959,SRV002,2023-09-01,Pending,Anomaly,Sale,Credit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,9,270.0,2250.0,2181.0500308856813,0.0,2181.0500308856813,250.0,0.12,40,0,Branch B,CASH007,SUP195,11:26:53,Premium,Phone,Unrecorded Discounts
INV13208,CUST4174,SRV002,2023-07-18,Paid,Anomaly,Return,Cheque,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,162.0,900.0,1102.0,773.9190071151343,328.08099288486574,150.0,0.18,40,0,Main Store,CASH020,SUP109,02:11:48,Regular,In-Store,Under Payment
INV13209,CUST9140,SRV002,2024-06-09,Paid,Anomaly,Sale,Debit Card,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,96.0,800.0,936.0,1099.6848403871263,-163.68484038712654,100.0,0.12,40,0,Main Store,CASH009,SUP118,22:29:38,Regular,Phone,Excess Payment
INV13220,CUST3070,SRV002,2023-10-12,Paid,No Leakage,Return,Credit Card,Salt (1kg),Standard Delivery,Pantry Staples,Delivery Services,8,19.2,160.0,219.2,219.2,0.0,20.0,0.12,40,0,Main Store,CASH009,SUP197,07:48:43,Regular,Online,
INV13222,CUST9829,SRV001,2024-06-07,Failed,No Leakage,Return,UPI,Bread (500g),No Service,Bakery,,2,4.0,80.0,84.0,0.0,84.0,40.0,0.05,0,0,Main Store,CASH015,SUP198,21:34:55,New,Phone,
INV13225,CUST8440,SRV001,2023-02-02,Failed,No Leakage,Sale,Credit Card,Bananas (1kg),No Service,Fruits,,9,54.0,450.0,504.0,0.0,504.0,50.0,0.12,0,0,Branch A,CASH013,SUP195,13:56:47,Regular,Phone,
INV13226,CUST2175,SRV001,2024-12-28,Paid,No Leakage,Sale,Credit Card,Soap (100g),No Service,Personal Care,,5,24.0,200.0,224.0,224.0,0.0,40.0,0.12,0,0,Branch B,CASH002,SUP118,01:54:29,Regular,Phone,
INV13228,CUST3407,SRV001,2024-09-05,Paid,No Leakage,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,,8,336.0,2800.0,3136.0,3136.0,0.0,350.0,0.12,0,0,Branch B,CASH008,SUP113,16:32:26,New,Phone,
INV13233,CUST2285,SRV002,2024-05-14,Paid,No Leakage,Return,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,4,216.0,1200.0,1456.0,1456.0,0.0,300.0,0.18,40,0,Branch A,CASH016,SUP197,15:20:17,New,Online,
INV13236,CUST8566,SRV003,2023-10-25,Paid,Anomaly,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,3,64.8,360.0,422.0633121331591,422.0633121331591,0.0,120.0,0.18,80,0,Online,CASH005,SUP184,21:10:28,Premium,Phone,Unrecorded Discounts
INV13239,CUST7328,SRV003,2024-07-16,Pending,Anomaly,Sale,Debit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,5,225.0,1250.0,1475.0,0.0,1475.0,250.0,0.18,80,0,Branch B,CASH001,SUP188,07:30:39,Wholesale,Online,Missing Charges
INV13241,CUST6574,SRV003,2023-12-13,Failed,No Leakage,Sale,UPI,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,4,4.0,80.0,164.0,0.0,164.0,20.0,0.05,80,0,Main Store,CASH007,SUP142,13:50:22,Regular,Phone,
INV13243,CUST9137,SRV001,2023-03-18,Pending,No Leakage,Return,Net Banking,Lentils (1kg),No Service,Grains & Cereals,,6,108.0,600.0,708.0,0.0,708.0,100.0,0.18,0,0,Branch A,CASH010,SUP138,02:06:12,New,Online,
INV13246,CUST8087,SRV001,2023-11-21,Paid,Anomaly,Sale,Net Banking,Bananas (1kg),No Service,Fruits,,1,2.5,50.0,52.5,36.88813317861711,15.61186682138289,50.0,0.05,0,0,Branch B,CASH019,SUP174,04:17:45,Regular,In-Store,Under Payment
INV13247,CUST5208,SRV003,2024-06-21,Pending,No Leakage,Return,Debit Card,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,10,630.0,3500.0,4210.0,0.0,4210.0,350.0,0.18,80,0,Branch B,CASH019,SUP154,16:05:16,Wholesale,In-Store,
INV13249,CUST1824,SRV002,2023-07-09,Pending,Anomaly,Return,UPI,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,6,162.0,900.0,1062.0,0.0,1062.0,150.0,0.18,40,0,Branch B,CASH009,SUP153,06:39:27,Premium,Phone,Missing Charges
INV13251,CUST8583,SRV001,2024-05-30,Pending,No Leakage,Sale,Net Banking,Wheat Flour (1kg),No Service,Grains & Cereals,,7,56.7,315.0,371.7,0.0,371.7,45.0,0.18,0,0,Main Store,CASH019,SUP102,18:32:26,Wholesale,Phone,
INV13252,CUST7781,SRV003,2023-11-01,Paid,Anomaly,Return,Net Banking,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,1,30.0,250.0,360.0,402.3768823706175,-42.376882370617466,250.0,0.12,80,0,Main Store,CASH020,SUP155,11:01:36,Regular,Phone,Excess Payment
INV13254,CUST2366,SRV003,2024-08-26,Failed,No Leakage,Sale,Net Banking,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,1,17.5,350.0,447.5,0.0,447.5,350.0,0.05,80,0,Online,CASH016,SUP135,07:17:53,Regular,Phone,
INV13260,CUST4132,SRV003,2024-12-21,Paid,No Leakage,Sale,UPI,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,8,60.0,1200.0,1340.0,1340.0,0.0,150.0,0.05,80,0,Branch B,CASH016,SUP183,10:21:45,Premium,Online,
INV13262,CUST4851,SRV002,2024-04-07,Pending,Anomaly,Return,Credit Card,Toothpaste (150g),Standard Delivery,Personal Care,Delivery Services,10,72.0,600.0,615.725600393975,0.0,615.725600393975,60.0,0.12,40,0,Branch A,CASH020,SUP111,02:04:31,Regular,Phone,Unrecorded Discounts
INV13263,CUST5251,SRV002,2023-05-13,Paid,No Leakage,Sale,Cheque,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,1,5.4,30.0,75.4,75.4,0.0,30.0,0.18,40,0,Branch A,CASH018,SUP188,06:26:58,Regular,Online,
INV13264,CUST5481,SRV002,2024-08-19,Failed,Anomaly,Sale,Debit Card,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,43.2,360.0,403.2,0.0,403.2,40.0,0.12,40,0,Branch B,CASH015,SUP123,13:24:07,Wholesale,In-Store,Missing Charges
INV13265,CUST1607,SRV001,2024-05-18,Pending,No Leakage,Return,Cash,Chips (100g),No Service,Snacks,,2,2.0,40.0,42.0,0.0,42.0,20.0,0.05,0,0,Online,CASH013,SUP137,08:52:25,Premium,Phone,
INV13266,CUST2986,SRV003,2023-02-27,Paid,Anomaly,Return,Debit Card,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,10,270.0,1500.0,1850.0,2158.2807032445867,-308.2807032445867,150.0,0.18,80,0,Branch B,CASH020,SUP187,13:23:35,New,Online,Excess Payment
INV13272,CUST3710,SRV001,2023-01-18,Failed,No Leakage,Return,UPI,Bread (500g),No Service,Bakery,,4,8.0,160.0,168.0,0.0,168.0,40.0,0.05,0,0,Main Store,CASH012,SUP142,14:45:34,Wholesale,In-Store,
INV13279,CUST4019,SRV002,2024-03-25,Pending,No Leakage,Return,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,6,48.6,270.0,358.6,0.0,358.6,45.0,0.18,40,0,Online,CASH001,SUP138,05:52:58,Premium,Online,
INV13285,CUST2758,SRV001,2023-11-02,Paid,Anomaly,Sale,Credit Card,Biscuits (200g),No Service,Snacks,,4,21.6,120.0,141.6,101.65253688668562,39.94746311331437,30.0,0.18,0,0,Main Store,CASH018,SUP172,22:24:20,Regular,In-Store,Under Payment
INV13287,CUST7839,SRV001,2024-04-06,Pending,Anomaly,Sale,Debit Card,Rice (1kg),No Service,Grains & Cereals,,5,54.0,300.0,354.0,0.0,354.0,60.0,0.18,0,0,Branch A,CASH011,SUP128,06:32:48,Regular,Online,Duplicate Entries
INV13289,CUST3154,SRV002,2023-03-14,Pending,Anomaly,Return,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,7,50.4,280.0,330.4,0.0,330.4,40.0,0.18,40,0,Main Store,CASH014,SUP123,22:11:58,Regular,In-Store,Missing Charges
INV13290,CUST2695,SRV002,2024-03-06,Failed,No Leakage,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,2,7.0,140.0,187.0,0.0,187.0,70.0,0.05,40,0,Branch B,CASH019,SUP155,17:32:36,New,Online,
INV13293,CUST6694,SRV002,2023-04-24,Failed,No Leakage,Return,Debit Card,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,40.0,800.0,880.0,0.0,880.0,200.0,0.05,40,0,Branch B,CASH013,SUP181,07:51:09,Wholesale,Phone,
INV13294,CUST1223,SRV001,2023-12-29,Failed,No Leakage,Sale,Credit Card,Milk (1L),No Service,Dairy & Eggs,,2,21.6,120.0,141.6,0.0,141.6,60.0,0.18,0,0,Branch A,CASH005,SUP126,01:53:48,Wholesale,Phone,
INV13301,CUST5493,SRV002,2023-12-01,Paid,No Leakage,Sale,Debit Card,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,9,112.5,2250.0,2402.5,2402.5,0.0,250.0,0.05,40,0,Branch A,CASH009,SUP186,16:28:53,Wholesale,Online,
INV13302,CUST6998,SRV002,2024-11-06,Failed,No Leakage,Return,Cheque,Soap (100g),Standard Delivery,Personal Care,Delivery Services,6,12.0,240.0,292.0,0.0,292.0,40.0,0.05,40,0,Branch B,CASH007,SUP145,08:36:56,Wholesale,Phone,
INV13303,CUST8041,SRV001,2023-12-25,Pending,No Leakage,Sale,Net Banking,Dishwash Soap (500ml),No Service,Household,,8,32.0,640.0,672.0,0.0,672.0,80.0,0.05,0,0,Branch B,CASH015,SUP115,01:44:41,Wholesale,Online,
INV13305,CUST1724,SRV001,2023-03-03,Pending,No Leakage,Sale,Credit Card,Sugar (1kg),No Service,Pantry Staples,,5,40.5,225.0,265.5,0.0,265.5,45.0,0.18,0,0,Main Store,CASH008,SUP171,00:34:06,Wholesale,In-Store,
INV13306,CUST5534,SRV001,2023-10-25,Paid,Anomaly,Return,Net Banking,Dishwash Soap (500ml),No Service,Household,,10,96.0,800.0,896.0,674.7181550921899,221.28184490781007,80.0,0.12,0,0,Branch A,CASH005,SUP109,13:37:36,Premium,In-Store,Under Payment
INV13307,CUST6674,SRV003,2024-09-11,Paid,No Leakage,Return,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,36.0,300.0,416.0,416.0,0.0,100.0,0.12,80,0,Main Store,CASH009,SUP129,13:36:11,Regular,Online,
INV13309,CUST3344,SRV001,2023-08-26,Failed,No Leakage,Sale,Cheque,Shampoo (250ml),No Service,Personal Care,,10,324.0,1800.0,2124.0,0.0,2124.0,180.0,0.18,0,0,Online,CASH009,SUP178,10:25:22,Premium,In-Store,
INV13310,CUST7698,SRV003,2023-03-12,Paid,Anomaly,Sale,Cheque,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,10,216.0,1800.0,1716.5902145670548,1716.5902145670548,0.0,180.0,0.12,80,0,Branch A,CASH009,SUP177,10:47:48,Wholesale,Online,Unrecorded Discounts
INV13311,CUST4589,SRV003,2024-08-24,Pending,No Leakage,Sale,Credit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,5,10.0,200.0,290.0,0.0,290.0,40.0,0.05,80,0,Branch B,CASH002,SUP159,06:49:49,Regular,In-Store,
INV13313,CUST3481,SRV001,2024-03-11,Pending,Anomaly,Return,Cash,Apples (1kg),No Service,Fruits,,10,216.0,1200.0,1179.5788620237684,0.0,1179.5788620237684,120.0,0.18,0,0,Branch A,CASH002,SUP125,10:58:38,New,Phone,Unrecorded Discounts
INV13314,CUST1835,SRV002,2024-12-27,Paid,No Leakage,Sale,Credit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,291.6,1620.0,1951.6,1951.6,0.0,180.0,0.18,40,0,Online,CASH015,SUP157,16:32:48,Premium,Phone,
INV13315,CUST3498,SRV003,2023-08-11,Pending,Anomaly,Sale,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,10,60.0,500.0,640.0,0.0,640.0,50.0,0.12,80,0,Main Store,CASH006,SUP161,02:05:02,Premium,Online,Duplicate Entries
INV13317,CUST3909,SRV001,2024-04-21,Failed,Anomaly,Sale,Net Banking,Butter (100g),No Service,Dairy & Eggs,,8,20.0,400.0,369.1511071859182,0.0,369.1511071859182,50.0,0.05,0,0,Branch A,CASH005,SUP113,11:28:02,Wholesale,Online,Unrecorded Discounts
INV13319,CUST6193,SRV003,2023-09-14,Failed,No Leakage,Return,UPI,Chips (100g),Express Delivery,Snacks,Delivery Services,9,21.6,180.0,281.6,0.0,281.6,20.0,0.12,80,0,Main Store,CASH007,SUP128,06:48:39,Wholesale,In-Store,
INV13321,CUST7687,SRV003,2023-11-22,Pending,Anomaly,Return,Cash,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,1,2.4,20.0,100.3496040123042,0.0,100.3496040123042,20.0,0.12,80,0,Branch A,CASH005,SUP185,16:01:48,Premium,In-Store,Unrecorded Discounts
