Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV10664,CUST8761,SRV007,2023-09-17,Failed,No Leakage,Sale,UPI,Biscuits (200g),Customization Service,Snacks,Special Orders,3,10.799999999999999,90.0,300.8,0.0,300.8,30.0,0.12,200,0,Branch A,CASH017,SUP117,02:25:25,Regular,In-Store,None
INV10665,CUST6854,SRV007,2023-04-01,Paid,Anomaly,Sale,Cash,Cooking Oil (1L),Customization Service,Pantry Staples,Special Orders,2,54.0,300.0,554.0,413.2292041436606,140.77079585633942,150.0,0.18,200,0,Online,CASH013,SUP122,11:38:27,New,Phone,Under Payment
INV10666,CUST5278,SRV003,2024-04-10,Paid,Anomaly,Return,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,25.2,210.0,235.2,235.2,0.0,30.0,0.12,80,0,Branch B,CASH018,SUP172,17:45:20,New,Online,Missing Charges
INV10667,CUST1451,SRV007,2023-12-15,Pending,No Leakage,Return,Cheque,Rice (1kg),Customization Service,Grains & Cereals,Special Orders,10,108.0,600.0,908.0,0.0,908.0,60.0,0.18,200,0,Branch B,CASH006,SUP189,06:26:32,Premium,Phone,None
INV10668,CUST9904,SRV001,2023-11-27,Pending,No Leakage,Return,Cash,Chicken (1kg),No Service,Meat & Fish,None,5,62.5,1250.0,1312.5,0.0,1312.5,250.0,0.05,0,0,Online,CASH017,SUP128,01:04:34,Premium,Online,None
INV10669,CUST2363,SRV005,2023-07-19,Paid,Anomaly,Return,UPI,Apples (1kg),Installation Service,Fruits,Technical Services,4,86.39999999999999,480.0,1066.4,847.6401887592659,218.75981124073417,120.0,0.18,500,0,Online,CASH004,SUP192,16:33:23,Wholesale,Online,Under Payment
INV10670,CUST6782,SRV007,2024-02-05,Pending,No Leakage,Return,Net Banking,Biscuits (200g),Customization Service,Snacks,Special Orders,7,10.5,210.0,420.5,0.0,420.5,30.0,0.05,200,0,Main Store,CASH015,SUP170,08:38:18,Wholesale,Online,None
INV10671,CUST6870,SRV007,2023-06-29,Pending,No Leakage,Sale,Debit Card,Cheese (200g),Customization Service,Dairy & Eggs,Special Orders,5,37.5,750.0,987.5,0.0,987.5,150.0,0.05,200,0,Branch A,CASH010,SUP181,18:23:25,Wholesale,Online,None
INV10672,CUST3806,SRV002,2023-11-21,Pending,No Leakage,Return,UPI,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,15.75,315.0,370.75,0.0,370.75,35.0,0.05,40,0,Online,CASH001,SUP147,20:02:57,Regular,In-Store,None
INV10673,CUST3076,SRV003,2023-09-30,Failed,Anomaly,Return,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,1,1.5,30.0,105.84229251801395,0.0,105.84229251801395,30.0,0.05,80,0,Branch A,CASH002,SUP159,18:44:30,New,Online,Unrecorded Discounts
INV10674,CUST9059,SRV006,2024-02-21,Failed,Anomaly,Return,Debit Card,Bread (500g),Bulk Order Service,Bakery,Special Orders,1,9.783998966815394,54.35554981564108,214.13954878245647,0.0,214.13954878245647,54.35554981564108,0.18,150,0,Branch A,CASH005,SUP113,17:39:27,Premium,In-Store,Incorrect Rates
INV10675,CUST1511,SRV004,2023-10-05,Paid,No Leakage,Return,Cash,Soap (100g),Consultation Service,Personal Care,Advisory Services,3,21.599999999999998,120.0,441.6,441.6,0.0,40.0,0.18,300,0,Online,CASH020,SUP185,02:30:35,New,Online,None
INV10676,CUST3784,SRV004,2023-12-31,Paid,Anomaly,Sale,Debit Card,Cooking Oil (1L),Consultation Service,Pantry Staples,Advisory Services,6,162.0,900.0,1362.0,1086.2016083109183,275.79839168908165,150.0,0.18,300,0,Main Store,CASH003,SUP162,23:10:13,Regular,Online,Under Payment
INV10677,CUST7893,SRV002,2024-05-29,Paid,Anomaly,Return,Cash,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,8,115.19999999999999,960.0,1115.2,826.7796517952185,288.4203482047816,120.0,0.12,40,0,Branch B,CASH018,SUP127,23:11:07,Premium,Online,Under Payment
INV10678,CUST4674,SRV002,2024-02-27,Failed,No Leakage,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,8,67.2,560.0,667.2,0.0,667.2,70.0,0.12,40,0,Branch B,CASH009,SUP160,07:33:31,Premium,Phone,None
INV10679,CUST2372,SRV001,2023-12-11,Paid,Anomaly,Sale,Cheque,Dishwash Soap (500ml),No Service,Household,None,3,12.0,240.0,252.0,301.7489449910012,-49.748944991001224,80.0,0.05,0,0,Online,CASH017,SUP113,18:32:45,Wholesale,Online,Excess Payment
INV10680,CUST8272,SRV003,2023-05-11,Paid,No Leakage,Sale,Credit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,2,28.799999999999997,160.0,268.8,268.8,0.0,80.0,0.18,80,0,Online,CASH017,SUP146,10:43:42,New,Online,None
INV10681,CUST1930,SRV006,2024-03-07,Paid,No Leakage,Sale,UPI,Chips (100g),Bulk Order Service,Snacks,Special Orders,4,9.6,80.0,239.6,239.6,0.0,20.0,0.12,150,0,Main Store,CASH002,SUP102,16:05:34,Premium,Phone,None
INV10682,CUST9355,SRV006,2023-10-24,Paid,Anomaly,Return,Cash,Eggs (12 pack),Bulk Order Service,Dairy & Eggs,Special Orders,4,50.4,280.0,480.4,410.17807835937344,70.22192164062653,70.0,0.18,150,0,Branch A,CASH013,SUP134,13:22:59,New,Online,Under Payment
INV10683,CUST9064,SRV007,2024-11-09,Paid,Anomaly,Return,Net Banking,Tomatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,6,9.0,180.0,389.0,389.0,0.0,30.0,0.05,200,0,Branch A,CASH001,SUP116,08:01:03,Premium,Phone,Duplicate Entries
INV10683,CUST7225,SRV006,2023-03-25,Failed,Anomaly,Sale,Debit Card,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,10,30.0,600.0,643.1608835946647,0.0,643.1608835946647,60.0,0.05,150,0,Online,CASH013,SUP174,15:00:33,Premium,Online,Duplicate Entries
INV10685,CUST3408,SRV007,2024-01-03,Paid,Anomaly,Sale,Cash,Biscuits (200g),Customization Service,Snacks,Special Orders,10,36.0,300.0,536.0,536.0,0.0,30.0,0.12,200,0,Branch B,CASH004,SUP199,11:22:53,Premium,Online,Duplicate Entries
INV10685,CUST6482,SRV004,2023-01-12,Paid,Anomaly,Sale,Credit Card,Coffee Powder (200g),Consultation Service,Beverages,Advisory Services,8,140.0,2800.0,3240.0,3240.0,0.0,350.0,0.05,300,0,Online,CASH007,SUP100,15:01:04,Wholesale,Phone,Duplicate Entries
INV10687,CUST8568,SRV005,2023-04-16,Pending,No Leakage,Return,Cheque,Lentils (1kg),Installation Service,Grains & Cereals,Technical Services,5,60.0,500.0,1060.0,0.0,1060.0,100.0,0.12,500,0,Branch B,CASH018,SUP137,09:02:19,Premium,Online,None
INV10688,CUST2597,SRV005,2024-11-28,Paid,No Leakage,Sale,Credit Card,Tea Powder (250g),Installation Service,Beverages,Technical Services,4,24.0,480.0,1004.0,1004.0,0.0,120.0,0.05,500,0,Main Store,CASH005,SUP185,15:11:57,Premium,Phone,None
INV10689,CUST5525,SRV004,2023-12-11,Paid,No Leakage,Return,Cheque,Cheese (200g),Consultation Service,Dairy & Eggs,Advisory Services,5,135.0,750.0,1185.0,1185.0,0.0,150.0,0.18,300,0,Branch A,CASH009,SUP158,14:36:38,Premium,Phone,None
INV10690,CUST6763,SRV002,2024-02-12,Pending,No Leakage,Sale,Cash,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,4,20.0,400.0,460.0,0.0,460.0,100.0,0.05,40,0,Online,CASH014,SUP109,23:42:46,Premium,Online,None
INV10691,CUST6765,SRV003,2024-09-25,Pending,No Leakage,Return,Debit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,8,48.0,960.0,1088.0,0.0,1088.0,120.0,0.05,80,0,Branch B,CASH004,SUP128,15:32:57,New,Online,None
INV10692,CUST5477,SRV004,2023-06-16,Failed,No Leakage,Sale,Cash,Shampoo (250ml),Consultation Service,Personal Care,Advisory Services,8,259.2,1440.0,1999.2,0.0,1999.2,180.0,0.18,300,0,Online,CASH005,SUP132,00:03:08,Wholesale,In-Store,None
INV10693,CUST3033,SRV002,2023-01-17,Paid,No Leakage,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,10,72.0,400.0,512.0,512.0,0.0,40.0,0.18,40,0,Branch A,CASH005,SUP165,04:58:15,Premium,Phone,None
INV10694,CUST5355,SRV003,2024-04-27,Failed,Anomaly,Sale,Cash,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,8,57.599999999999994,480.0,617.6,122.32202461300469,495.2779753869953,60.0,0.12,80,0,Online,CASH010,SUP190,16:08:30,New,Online,Payment Status Mismatch
INV10695,CUST2884,SRV001,2023-08-11,Paid,Anomaly,Return,Cash,Cheese (200g),No Service,Dairy & Eggs,None,10,123.05077991814665,1025.4231659845555,1148.473945902702,1148.473945902702,0.0,150.0,0.12,0,0,Branch B,CASH016,SUP120,11:37:56,Wholesale,In-Store,Usage Mismatch
INV10696,CUST2541,SRV003,2024-01-11,Failed,No Leakage,Return,Debit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,7,50.4,420.0,550.4,0.0,550.4,60.0,0.12,80,0,Branch B,CASH004,SUP177,23:46:56,New,In-Store,None
INV10697,CUST6650,SRV007,2023-10-07,Failed,Anomaly,Sale,Debit Card,Lentils (1kg),Customization Service,Grains & Cereals,Special Orders,7,161.0,700.0,1061.0,0.0,1061.0,100.0,0.22999999999999998,200,0,Branch A,CASH016,SUP192,06:13:31,Wholesale,In-Store,Incorrect Rates
INV10698,CUST8070,SRV006,2024-05-25,Failed,No Leakage,Return,Credit Card,Chicken (1kg),Bulk Order Service,Meat & Fish,Special Orders,3,37.5,750.0,937.5,0.0,937.5,250.0,0.05,150,0,Main Store,CASH015,SUP200,02:53:38,Regular,Phone,None
INV10699,CUST5961,SRV004,2024-06-01,Failed,No Leakage,Sale,Debit Card,Dishwash Soap (500ml),Consultation Service,Household,Advisory Services,9,129.6,720.0,1149.6,0.0,1149.6,80.0,0.18,300,0,Branch A,CASH011,SUP189,00:22:39,New,Phone,None
INV10700,CUST2155,SRV007,2024-03-02,Pending,No Leakage,Return,Credit Card,Detergent (1kg),Customization Service,Household,Special Orders,6,144.0,1200.0,1544.0,0.0,1544.0,200.0,0.12,200,0,Main Store,CASH010,SUP189,19:11:42,Regular,Online,None
INV10701,CUST5142,SRV007,2024-03-07,Failed,Anomaly,Return,Net Banking,Coffee Powder (200g),Customization Service,Beverages,Special Orders,9,378.0,3150.0,2983.089686137189,0.0,2983.089686137189,350.0,0.12,200,0,Branch A,CASH003,SUP183,01:20:22,Regular,Online,Unrecorded Discounts
INV10702,CUST5395,SRV002,2024-06-04,Paid,Anomaly,Return,Cheque,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,6,324.0,1800.0,2164.0,1839.311992195876,324.688007804124,300.0,0.18,40,0,Main Store,CASH006,SUP158,20:29:47,Premium,Phone,Under Payment
INV10703,CUST3232,SRV004,2024-07-14,Failed,No Leakage,Return,Credit Card,Onions (1kg),Consultation Service,Fresh Vegetables,Advisory Services,3,21.599999999999998,120.0,441.6,0.0,441.6,40.0,0.18,300,0,Branch B,CASH010,SUP100,17:42:09,Premium,In-Store,None
INV10704,CUST5700,SRV006,2024-08-28,Pending,No Leakage,Sale,UPI,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,6,64.8,360.0,574.8,0.0,574.8,60.0,0.18,150,0,Main Store,CASH012,SUP135,08:20:08,Regular,In-Store,None
INV10705,CUST4147,SRV003,2024-10-25,Failed,Anomaly,Sale,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,8,40.0,800.0,840.0,0.0,840.0,100.0,0.05,80,0,Main Store,CASH018,SUP197,08:25:47,Regular,Phone,Missing Charges
INV10706,CUST4482,SRV003,2024-01-12,Paid,Anomaly,Return,Net Banking,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,5,135.0,750.0,965.0,1152.9352746876837,-187.93527468768366,150.0,0.18,80,0,Main Store,CASH020,SUP108,17:44:13,New,In-Store,Excess Payment
INV10707,CUST9947,SRV003,2023-09-24,Pending,Anomaly,Sale,Net Banking,Detergent (1kg),Express Delivery,Household,Delivery Services,9,216.0,1800.0,2016.0,0.0,2016.0,200.0,0.12,80,0,Online,CASH011,SUP198,08:41:56,Regular,Online,Missing Charges
INV10708,CUST5872,SRV006,2024-02-12,Paid,No Leakage,Return,Net Banking,Soap (100g),Bulk Order Service,Personal Care,Special Orders,10,72.0,400.0,622.0,622.0,0.0,40.0,0.18,150,0,Online,CASH009,SUP178,18:41:11,Wholesale,Online,None
INV10709,CUST4279,SRV005,2023-06-17,Failed,Anomaly,Sale,Credit Card,Cooking Oil (1L),Installation Service,Pantry Staples,Technical Services,7,52.5,1050.0,1602.5,516.4085671515562,1086.0914328484437,150.0,0.05,500,0,Branch B,CASH005,SUP190,08:31:55,Regular,Phone,Payment Status Mismatch
INV10710,CUST3344,SRV001,2024-05-24,Paid,No Leakage,Return,Cash,Dishwash Soap (500ml),No Service,Household,None,5,48.0,400.0,448.0,448.0,0.0,80.0,0.12,0,0,Branch B,CASH005,SUP170,20:48:40,New,In-Store,None
INV10711,CUST9018,SRV007,2024-10-20,Pending,Anomaly,Return,Net Banking,Dishwash Soap (500ml),Customization Service,Household,Special Orders,8,32.0,640.0,872.0,0.0,872.0,80.0,0.05,200,0,Online,CASH013,SUP197,05:26:27,Premium,Online,Duplicate Entries
INV10711,CUST4233,SRV006,2023-03-20,Failed,Anomaly,Sale,UPI,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,9,72.89999999999999,405.0,542.8060510192998,0.0,542.8060510192998,45.0,0.18,150,0,Branch B,CASH011,SUP200,22:41:49,Wholesale,Phone,Duplicate Entries
INV10713,CUST8271,SRV007,2024-12-28,Pending,Anomaly,Sale,Debit Card,Apples (1kg),Customization Service,Fruits,Special Orders,3,18.0,360.0,480.0680143687165,0.0,480.0680143687165,120.0,0.05,200,0,Branch B,CASH005,SUP125,23:26:08,New,Online,Unrecorded Discounts
INV10714,CUST9559,SRV006,2024-10-03,Failed,Anomaly,Sale,UPI,Eggs (12 pack),Bulk Order Service,Dairy & Eggs,Special Orders,4,64.64644882792831,359.14693793293503,573.7933867608633,0.0,573.7933867608633,89.78673448323376,0.18,150,0,Branch B,CASH019,SUP123,06:55:36,Wholesale,Online,Incorrect Rates
INV10715,CUST7906,SRV003,2023-06-12,Pending,No Leakage,Return,Cash,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,5,37.5,750.0,867.5,0.0,867.5,150.0,0.05,80,0,Branch A,CASH001,SUP166,17:06:43,Premium,Phone,None
INV10716,CUST3502,SRV007,2023-01-13,Paid,Anomaly,Sale,Cheque,Biscuits (200g),Customization Service,Snacks,Special Orders,9,48.6,270.0,318.6,318.6,0.0,30.0,0.18,200,0,Online,CASH002,SUP138,11:03:01,Wholesale,Phone,Missing Charges
INV10717,CUST4400,SRV003,2024-05-20,Pending,No Leakage,Sale,Credit Card,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,8,72.0,1440.0,1592.0,0.0,1592.0,180.0,0.05,80,0,Main Store,CASH001,SUP190,04:19:26,Premium,Phone,None
INV10718,CUST4458,SRV001,2024-02-02,Pending,No Leakage,Sale,UPI,Tea Powder (250g),No Service,Beverages,None,7,42.0,840.0,882.0,0.0,882.0,120.0,0.05,0,0,Branch A,CASH016,SUP181,05:16:30,Premium,Online,None
INV10719,CUST7285,SRV006,2024-08-14,Paid,Anomaly,Return,UPI,Cheese (200g),Bulk Order Service,Dairy & Eggs,Special Orders,8,60.0,1200.0,1410.0,1092.4175310899532,317.5824689100468,150.0,0.05,150,0,Branch B,CASH019,SUP117,22:22:43,Wholesale,In-Store,Under Payment
INV10720,CUST1750,SRV005,2024-07-19,Pending,No Leakage,Sale,Debit Card,Wheat Flour (1kg),Installation Service,Grains & Cereals,Technical Services,8,18.0,360.0,878.0,0.0,878.0,45.0,0.05,500,0,Branch A,CASH005,SUP152,00:50:50,Regular,Online,None
INV10721,CUST7994,SRV006,2023-09-23,Paid,No Leakage,Sale,Credit Card,Chicken (1kg),Bulk Order Service,Meat & Fish,Special Orders,1,45.0,250.0,445.0,445.0,0.0,250.0,0.18,150,0,Online,CASH018,SUP123,12:47:55,Regular,In-Store,None
INV10722,CUST9604,SRV002,2024-07-09,Paid,No Leakage,Sale,Cash,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,7,33.6,280.0,353.6,353.6,0.0,40.0,0.12,40,0,Branch B,CASH017,SUP136,13:40:17,Wholesale,Online,None
INV10723,CUST1148,SRV006,2024-12-19,Failed,Anomaly,Return,UPI,Chips (100g),Bulk Order Service,Snacks,Special Orders,7,25.2,140.0,315.2,0.0,315.2,20.0,0.18,150,0,Online,CASH007,SUP114,03:45:40,New,Online,Duplicate Entries
INV10723,CUST8366,SRV007,2024-04-26,Paid,Anomaly,Sale,UPI,Butter (100g),Customization Service,Dairy & Eggs,Special Orders,1,6.0,50.0,256.0,256.0,0.0,50.0,0.12,200,0,Main Store,CASH006,SUP173,09:46:57,New,In-Store,Duplicate Entries
INV10725,CUST4927,SRV003,2024-06-26,Paid,Anomaly,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,9,64.95373405272149,360.8540780706749,505.8078121233964,505.8078121233964,0.0,50.0,0.18,80,0,Branch A,CASH012,SUP121,23:43:22,New,Online,Usage Mismatch
INV10726,CUST4960,SRV007,2024-07-21,Pending,No Leakage,Return,Debit Card,Chicken (1kg),Customization Service,Meat & Fish,Special Orders,8,240.0,2000.0,2440.0,0.0,2440.0,250.0,0.12,200,0,Branch A,CASH006,SUP188,20:34:08,New,Phone,None
INV10727,CUST9028,SRV006,2023-11-29,Pending,No Leakage,Return,Net Banking,Apples (1kg),Bulk Order Service,Fruits,Special Orders,4,24.0,480.0,654.0,0.0,654.0,120.0,0.05,150,0,Main Store,CASH014,SUP150,11:18:38,Regular,Phone,None
INV10728,CUST6721,SRV001,2024-02-24,Pending,No Leakage,Sale,Cash,Cooking Oil (1L),No Service,Pantry Staples,None,10,75.0,1500.0,1575.0,0.0,1575.0,150.0,0.05,0,0,Online,CASH013,SUP146,06:46:49,Regular,In-Store,None
INV10729,CUST7489,SRV001,2024-02-18,Pending,No Leakage,Return,UPI,Biscuits (200g),No Service,Snacks,None,4,21.599999999999998,120.0,141.6,0.0,141.6,30.0,0.18,0,0,Online,CASH001,SUP102,09:46:52,Premium,Online,None
INV10730,CUST8198,SRV007,2024-11-20,Pending,No Leakage,Return,Cash,Wheat Flour (1kg),Customization Service,Grains & Cereals,Special Orders,5,11.25,225.0,436.25,0.0,436.25,45.0,0.05,200,0,Online,CASH003,SUP166,06:55:50,New,In-Store,None
INV10731,CUST3585,SRV002,2023-12-25,Pending,Anomaly,Return,Debit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,10,249.32159283842452,2077.6799403202044,2367.001533158629,0.0,2367.001533158629,300.0,0.12,40,0,Main Store,CASH006,SUP123,08:31:05,Regular,Online,Usage Mismatch
INV10732,CUST9032,SRV002,2024-05-09,Paid,No Leakage,Return,Net Banking,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,4,129.6,720.0,889.6,889.6,0.0,180.0,0.18,40,0,Online,CASH003,SUP160,16:22:40,Wholesale,Phone,None
INV10733,CUST5278,SRV007,2024-07-14,Failed,No Leakage,Sale,Credit Card,Tomatoes (1kg),Customization Service,Fresh Vegetables,Special Orders,4,21.599999999999998,120.0,341.6,0.0,341.6,30.0,0.18,200,0,Branch A,CASH007,SUP136,21:04:16,Premium,Phone,None
INV10734,CUST3181,SRV003,2023-11-08,Paid,Anomaly,Return,Debit Card,Toothpaste (150g),Express Delivery,Personal Care,Delivery Services,2,6.0,120.0,206.0,246.60765904663137,-40.60765904663137,60.0,0.05,80,0,Main Store,CASH016,SUP145,05:04:20,Wholesale,In-Store,Excess Payment
INV10735,CUST4980,SRV006,2024-03-29,Failed,Anomaly,Sale,Cash,Shampoo (250ml),Bulk Order Service,Personal Care,Special Orders,8,259.2,1440.0,1849.2,349.65023445080527,1499.5497655491947,180.0,0.18,150,0,Online,CASH015,SUP170,11:39:03,New,Online,Payment Status Mismatch
INV10736,CUST6616,SRV005,2023-06-15,Failed,Anomaly,Sale,Cash,Fish (1kg),Installation Service,Meat & Fish,Technical Services,8,120.0,2400.0,3020.0,671.467545411186,2348.532454588814,300.0,0.05,500,0,Branch A,CASH019,SUP160,04:11:25,Wholesale,Online,Payment Status Mismatch
INV10737,CUST5302,SRV003,2023-04-07,Paid,Anomaly,Return,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,12.6,105.0,197.6,220.0730098538798,-22.4730098538798,35.0,0.12,80,0,Main Store,CASH002,SUP162,14:50:49,Regular,Phone,Excess Payment
INV10738,CUST6637,SRV007,2023-03-30,Failed,Anomaly,Sale,Credit Card,Bananas (1kg),Customization Service,Fruits,Special Orders,4,34.0,200.0,434.0,0.0,434.0,50.0,0.16999999999999998,200,0,Main Store,CASH016,SUP171,23:49:53,Premium,In-Store,Incorrect Rates
INV10739,CUST8638,SRV005,2024-09-24,Paid,Anomaly,Sale,Cash,Chips (100g),Installation Service,Snacks,Technical Services,9,32.4,180.0,212.39999999999998,212.39999999999998,0.0,20.0,0.18,500,0,Branch B,CASH009,SUP134,03:29:13,Wholesale,Online,Missing Charges
INV10740,CUST3521,SRV001,2024-09-12,Pending,No Leakage,Sale,Net Banking,Cheese (200g),No Service,Dairy & Eggs,None,2,15.0,300.0,315.0,0.0,315.0,150.0,0.05,0,0,Main Store,CASH017,SUP199,12:27:50,New,In-Store,None
INV10741,CUST8019,SRV001,2024-04-27,Paid,Anomaly,Return,UPI,Fish (1kg),No Service,Meat & Fish,None,6,324.0,1800.0,2124.0,2124.0,0.0,300.0,0.18,0,0,Branch B,CASH011,SUP179,05:19:43,Regular,Phone,Duplicate Entries
INV10741,CUST8765,SRV006,2023-02-03,Failed,Anomaly,Return,Debit Card,Potatoes (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,7,29.4,245.0,424.4,0.0,424.4,35.0,0.12,150,0,Main Store,CASH006,SUP161,07:14:32,Premium,Phone,Duplicate Entries
INV10743,CUST6413,SRV003,2024-05-23,Failed,Anomaly,Sale,UPI,Salt (1kg),Express Delivery,Pantry Staples,Delivery Services,3,7.199999999999999,60.0,67.19999999999999,0.0,67.19999999999999,20.0,0.12,80,0,Branch B,CASH011,SUP152,08:36:22,Premium,Online,Missing Charges
INV10744,CUST9804,SRV005,2024-10-21,Paid,Anomaly,Sale,Net Banking,Detergent (1kg),Installation Service,Household,Technical Services,6,60.0,1200.0,1760.0,1357.4523180741285,402.54768192587153,200.0,0.05,500,0,Branch A,CASH019,SUP163,05:44:12,New,Online,Under Payment
INV10745,CUST2911,SRV003,2023-04-26,Failed,Anomaly,Sale,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,8,72.0,400.0,552.0,255.78680220782582,296.2131977921742,50.0,0.18,80,0,Branch B,CASH011,SUP143,03:21:03,Wholesale,Phone,Payment Status Mismatch
INV10746,CUST2968,SRV004,2023-09-15,Pending,Anomaly,Sale,Cheque,Rice (1kg),Consultation Service,Grains & Cereals,Advisory Services,8,57.599999999999994,480.0,837.6,0.0,837.6,60.0,0.12,300,0,Branch A,CASH014,SUP159,08:28:07,Wholesale,In-Store,Duplicate Entries
INV10746,CUST3961,SRV003,2023-06-18,Paid,Anomaly,Sale,UPI,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,21.0,420.0,521.0,575.1782375678447,-54.17823756784469,60.0,0.05,80,0,Branch A,CASH020,SUP105,00:17:52,Wholesale,In-Store,Excess Payment
INV10748,CUST9521,SRV006,2023-11-12,Paid,Anomaly,Return,Cash,Bread (500g),Bulk Order Service,Bakery,Special Orders,8,38.4,320.0,358.4,358.4,0.0,40.0,0.12,150,0,Branch A,CASH002,SUP130,16:06:51,New,In-Store,Missing Charges
INV10749,CUST4008,SRV005,2023-11-16,Paid,Anomaly,Sale,Cash,Rice (1kg),Installation Service,Grains & Cereals,Technical Services,10,72.0,600.0,1172.0,1305.4371000895196,-133.43710008951962,60.0,0.12,500,0,Main Store,CASH015,SUP174,21:51:02,New,Online,Excess Payment
INV10750,CUST3263,SRV004,2023-07-07,Paid,Anomaly,Return,UPI,Soap (100g),Consultation Service,Personal Care,Advisory Services,3,6.0,120.0,426.0,490.41882635701194,-64.41882635701194,40.0,0.05,300,0,Branch A,CASH013,SUP164,23:58:49,New,In-Store,Excess Payment
