Invoice_number,Customer_id,Service_id,Agent_id,Billing_date,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Plan_start_date,Plan_end_date,Zone_area,Data_bought,Data_used,Billing_cycle
INV104116,CUST002819,SVC8027,AGT032,03-12-2024,Paid,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,02-12-2024,30-12-2024,Circle-West,15,7.4,28
INV104971,CUST001711,SVC3882,AGT002,12-09-2023,Paid,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,11-09-2023,12-10-2023,Circle-West,500,456.55,31
INV100489,CUST002643,SVC7714,AGT083,08-02-2025,Paid,New Connection,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,04-02-2025,07-03-2025,Circle-East,15,8.74,31
INV107100,CUST000919,SVC7613,AGT103,01-07-2025,Paid,Renewal,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,16674.94,-4876.12,26-06-2025,27-07-2025,Circle-West,750,538.32,31
INV100191,CUST005655,SVC9011,AGT082,03-09-2024,Pending,Recharge,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,31-08-2024,30-09-2024,Circle-East,1000,669.66,30
INV105528,CUST003049,SVC7523,AGT109,21-04-2025,Paid,Recharge,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,19-04-2025,20-05-2025,Metro-A,50,40.24,31
INV101537,CUST001254,SVC5598,AGT088,18-06-2024,Pending,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,16-06-2024,17-07-2024,Circle-East,30,23.25,31
INV107338,CUST005507,SVC7314,AGT111,29-01-2024,Paid,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,2416.28,-647.46,26-01-2024,26-02-2024,Circle-West,30,27.97,31
INV107443,CUST000681,SVC8801,AGT007,01-08-2025,Partial,Plan Change,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,763.13,1005.69,30-07-2025,27-08-2025,Circle-South,30,9.09,28
INV100561,CUST000582,SVC5949,AGT137,10-12-2024,Pending,Recharge,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,09-12-2024,06-01-2025,Circle-East,200,105.67,28
INV100392,CUST005658,SVC5835,AGT053,14-09-2023,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,11-09-2023,12-10-2023,Circle-North,30,23.92,31
INV104174,CUST002653,SVC3165,AGT095,18-11-2024,Pending,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,17-11-2024,15-12-2024,Metro-B,40,17.42,28
INV102468,CUST007160,SVC1130,AGT122,16-01-2025,Paid,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,13-01-2025,10-02-2025,Metro-A,1000,246.04,28
INV106990,CUST005475,SVC6441,AGT045,07-10-2023,Paid,Plan Change,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,901.94,-195.12,06-10-2023,06-11-2023,Circle-East,10,8.8,31
INV105427,CUST004512,SVC8650,AGT124,26-10-2024,Pending,Bill Payment,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,24-10-2024,21-11-2024,Metro-B,75,7.69,28
INV105004,CUST002739,SVC8689,AGT053,14-07-2025,Pending,Renewal,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,11-07-2025,08-08-2025,Circle-North,75,41.58,28
INV106000,CUST005919,SVC5999,AGT115,10-02-2025,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,06-02-2025,09-03-2025,Metro-B,750,606.76,31
INV100842,CUST000541,SVC5562,AGT095,27-06-2024,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,23-06-2024,23-07-2024,Metro-B,25,10.9,30
INV104678,CUST007691,SVC6331,AGT046,03-10-2023,Paid,Plan Change,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,28-09-2023,28-10-2023,Circle-North,500,93.5,30
INV105000,CUST002151,SVC4358,AGT098,11-03-2024,Paid,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,10-03-2024,07-04-2024,Rural-Zone,100,77.63,28
INV105384,CUST004703,SVC7442,AGT036,16-12-2024,Paid,Plan Change,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,11-12-2024,10-01-2025,Circle-North,40,20.31,30
INV108952,CUST005453,SVC6963,AGT047,07-12-2024,Paid,Recharge,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,03-12-2024,03-01-2025,Metro-B,10,17.39,31
INV107926,CUST002982,SVC9442,AGT013,20-03-2024,Partial,Renewal,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,686.11,138.71,17-03-2024,14-04-2024,Metro-B,15,11.28,28
INV105703,CUST001920,SVC4707,AGT060,01-04-2025,Pending,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,31-03-2025,28-04-2025,Circle-East,750,333.31,28
INV102598,CUST005657,SVC6524,AGT138,10-07-2025,Pending,New Connection,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,08-07-2025,05-08-2025,Metro-A,1000,946.98,28
INV102581,CUST007984,SVC9126,AGT098,15-10-2024,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,11-10-2024,08-11-2024,Circle-East,750,309.11,28
INV106000,CUST005165,SVC7606,AGT130,10-09-2024,Paid,Bill Payment,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,06-09-2024,04-10-2024,Circle-North,1000,782.7,28
INV104194,CUST001294,SVC7955,AGT114,23-01-2024,Pending,Bill Payment,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,22-01-2024,19-02-2024,Metro-B,15,5.02,28
INV105506,CUST004824,SVC1301,AGT066,28-06-2025,Pending,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,27-06-2025,28-07-2025,Metro-A,100,78.33,31
INV100143,CUST005541,SVC4891,AGT114,14-01-2025,Paid,Bill Payment,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,10-01-2025,10-02-2025,Rural-Zone,500,195.16,31
INV104481,CUST000985,SVC1248,AGT135,24-03-2024,Pending,Recharge,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,20-03-2024,20-04-2024,Rural-Zone,200,60.61,31
INV108111,CUST006396,SVC8185,AGT079,01-11-2023,Partial,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,345.68,125.14,28-10-2023,25-11-2023,Rural-Zone,5,1.58,28
INV109225,CUST006366,SVC7332,AGT004,14-03-2024,Paid,New Connection,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,12-03-2024,09-04-2024,Rural-Zone,200,371.4,28
INV101378,CUST000621,SVC4083,AGT048,31-12-2024,Paid,Renewal,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,29-12-2024,29-01-2025,Metro-B,75,50.08,31
INV109097,CUST001560,SVC5884,AGT054,21-10-2024,Paid,Renewal,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,18-10-2024,15-11-2024,Metro-A,40,56.87,28
INV100044,CUST001632,SVC3414,AGT007,15-01-2025,Pending,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,13-01-2025,12-02-2025,Circle-South,1000,213.41,30
INV102101,CUST000416,SVC1377,AGT132,13-04-2024,Pending,Renewal,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,10-04-2024,08-05-2024,Metro-B,750,174.52,28
INV100355,CUST002409,SVC8598,AGT031,07-05-2024,Pending,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,04-05-2024,01-06-2024,Rural-Zone,30,7.43,28
INV108973,CUST004013,SVC1475,AGT073,15-07-2025,Paid,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,12-07-2025,12-08-2025,Circle-East,150,270.58,31
INV101948,CUST000479,SVC3542,AGT059,21-11-2023,Paid,Bill Payment,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,18-11-2023,18-12-2023,Rural-Zone,15,11.99,30
INV106439,CUST006311,SVC8769,AGT047,30-08-2024,Paid,Plan Change,Debit Card,Youth Special,Prepaid,599,107.82,706.82,578.5,578.5,0.0,25-08-2024,22-09-2024,Circle-East,10,8.39,28
INV107982,CUST003968,SVC5750,AGT105,26-02-2024,Partial,Recharge,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,714.73,110.09,22-02-2024,24-03-2024,Circle-South,15,4.47,31
INV105108,CUST001620,SVC3702,AGT101,18-10-2024,Paid,Recharge,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,13-10-2024,13-11-2024,Circle-West,200,72.7,31
INV109095,CUST000436,SVC9809,AGT019,19-05-2024,Paid,Bill Payment,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,14-05-2024,11-06-2024,Circle-North,5,9.19,28
INV104101,CUST000530,SVC9114,AGT074,18-10-2023,Pending,Recharge,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,14-10-2023,14-11-2023,Circle-North,30,9.08,31
INV102289,CUST004457,SVC7542,AGT072,22-07-2024,Pending,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,17-07-2024,16-08-2024,Circle-South,200,173.91,30
INV107249,CUST005632,SVC3233,AGT016,28-06-2024,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,3245.41,-886.59,25-06-2024,23-07-2024,Circle-South,50,3.61,28
INV106000,CUST003984,SVC5153,AGT039,13-09-2023,Paid,New Connection,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,11-09-2023,12-10-2023,Circle-East,150,141.9,31
INV104937,CUST003210,SVC3425,AGT037,10-04-2025,Pending,Renewal,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,08-04-2025,06-05-2025,Circle-West,10,4.86,28
INV109114,CUST007473,SVC1124,AGT077,29-09-2024,Paid,New Connection,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,25-09-2024,25-10-2024,Circle-East,750,827.67,30
INV103477,CUST002839,SVC8472,AGT097,01-03-2024,Pending,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,27-02-2024,29-03-2024,Circle-West,1000,187.93,31
INV104836,CUST004297,SVC8856,AGT044,23-05-2025,Paid,Bill Payment,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,20-05-2025,20-06-2025,Metro-A,100,25.13,31
INV104191,CUST002927,SVC5702,AGT041,02-08-2025,Paid,Bill Payment,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,28-07-2025,27-08-2025,Circle-North,1000,684.96,30
INV103288,CUST002142,SVC4530,AGT053,17-03-2024,Pending,Plan Change,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,14-03-2024,14-04-2024,Metro-A,150,19.05,31
INV103594,CUST001145,SVC6001,AGT107,29-08-2024,Pending,Recharge,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,28-08-2024,27-09-2024,Circle-East,25,19.01,30
INV104779,CUST003307,SVC3569,AGT017,12-05-2025,Paid,Recharge,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,08-05-2025,05-06-2025,Circle-South,200,159.39,28
INV109377,CUST005608,SVC7624,AGT081,17-11-2024,Paid,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,13-11-2024,14-12-2024,Circle-East,150,349.22,31
INV100441,CUST006720,SVC3871,AGT127,23-02-2025,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,18-02-2025,21-03-2025,Metro-B,1000,898.43,31
INV103264,CUST002173,SVC4224,AGT120,13-03-2025,Pending,Recharge,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,12-03-2025,09-04-2025,Rural-Zone,5,2.43,28
INV103740,CUST006435,SVC1466,AGT119,24-09-2024,Pending,New Connection,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,19-09-2024,20-10-2024,Circle-South,30,9.59,31
INV103907,CUST002189,SVC5115,AGT086,11-08-2024,Pending,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,09-08-2024,08-09-2024,Metro-A,15,11.44,30
INV104747,CUST004690,SVC1262,AGT004,28-10-2023,Pending,Plan Change,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,26-10-2023,26-11-2023,Circle-East,50,8.54,31
INV104483,CUST005540,SVC8716,AGT094,17-03-2025,Pending,Bill Payment,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,15-03-2025,14-04-2025,Metro-B,200,6.13,30
INV105790,CUST000597,SVC5045,AGT110,24-06-2025,Paid,New Connection,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,20-06-2025,21-07-2025,Circle-North,75,45.0,31
INV100121,CUST001174,SVC7566,AGT018,18-12-2024,Paid,Plan Change,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,15-12-2024,12-01-2025,Circle-West,1000,172.34,28
INV100327,CUST000830,SVC6424,AGT053,03-09-2023,Pending,Plan Change,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,01-09-2023,29-09-2023,Circle-West,5,0.75,28
INV103412,CUST005908,SVC6948,AGT022,04-12-2023,Paid,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,03-12-2023,02-01-2024,Rural-Zone,500,325.67,30
INV102783,CUST002672,SVC5964,AGT068,16-02-2025,Pending,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,15-02-2025,18-03-2025,Rural-Zone,25,0.45,31
INV109128,CUST000771,SVC1322,AGT023,06-06-2024,Paid,Plan Change,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,03-06-2024,01-07-2024,Circle-North,40,53.28,28
INV101921,CUST000232,SVC8542,AGT087,14-01-2024,Pending,Bill Payment,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,10-01-2024,09-02-2024,Circle-East,500,320.6,30
INV104254,CUST003503,SVC6733,AGT050,22-08-2024,Pending,New Connection,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,18-08-2024,17-09-2024,Circle-North,1000,197.18,30
INV107275,CUST000343,SVC4886,AGT058,07-11-2023,Paid,Renewal,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,26676.44,-11337.62,02-11-2023,03-12-2023,Metro-A,1000,639.16,31
INV105021,CUST004797,SVC5203,AGT092,02-03-2025,Pending,Renewal,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,01-03-2025,01-04-2025,Circle-West,500,241.65,31
INV101002,CUST005401,SVC1847,AGT071,30-03-2025,Pending,New Connection,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,28-03-2025,28-04-2025,Circle-West,15,10.98,31
INV100956,CUST004760,SVC7911,AGT135,02-02-2024,Paid,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,28-01-2024,28-02-2024,Circle-West,750,274.05,31
INV101325,CUST000795,SVC3534,AGT096,26-09-2024,Paid,Bill Payment,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,21-09-2024,21-10-2024,Circle-South,750,695.24,30
INV106896,CUST001855,SVC9139,AGT004,11-02-2024,Paid,Renewal,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,16661.9,-7223.08,10-02-2024,09-03-2024,Circle-North,500,187.82,28
INV100790,CUST007513,SVC5095,AGT051,16-08-2025,Pending,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,14-08-2025,14-09-2025,Circle-North,200,181.98,31
INV106000,CUST006383,SVC7268,AGT089,22-10-2023,Paid,Recharge,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,20-10-2023,20-11-2023,Metro-B,150,87.36,31
INV104423,CUST000465,SVC9544,AGT030,14-04-2024,Paid,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,13-04-2024,14-05-2024,Circle-South,50,12.4,31
INV108786,CUST002225,SVC9089,AGT004,14-06-2025,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,13-06-2025,13-07-2025,Circle-South,10,4.37,30
INV106659,CUST006582,SVC2100,AGT136,02-03-2024,Paid,Recharge,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,596.74,596.74,0.0,27-02-2024,26-03-2024,Rural-Zone,15,11.69,28
INV104324,CUST002876,SVC2976,AGT033,01-03-2025,Paid,Renewal,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,25-02-2025,28-03-2025,Circle-East,40,29.2,31
INV103557,CUST007430,SVC9455,AGT119,06-08-2025,Pending,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,05-08-2025,04-09-2025,Circle-South,100,77.02,30
INV108457,CUST004098,SVC7834,AGT123,02-04-2024,Paid,Bill Payment,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,01-04-2024,01-05-2024,Metro-B,1000,233.74,30
INV109274,CUST002084,SVC1259,AGT119,08-03-2025,Paid,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,03-03-2025,02-04-2025,Circle-East,10,16.02,30
INV100950,CUST007836,SVC5617,AGT092,06-10-2023,Paid,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,04-10-2023,01-11-2023,Circle-North,5,1.07,28
INV106000,CUST002485,SVC4708,AGT143,09-11-2024,Paid,New Connection,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,04-11-2024,02-12-2024,Circle-South,75,21.08,28
INV105407,CUST000831,SVC4698,AGT147,09-11-2023,Pending,New Connection,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,04-11-2023,05-12-2023,Metro-B,10,8.21,31
INV105681,CUST000206,SVC9160,AGT012,14-09-2024,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,10-09-2024,08-10-2024,Circle-South,500,241.74,28
INV106000,CUST003366,SVC8160,AGT051,12-09-2024,Paid,Renewal,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,11-09-2024,11-10-2024,Metro-A,40,23.57,30
INV104839,CUST003055,SVC4721,AGT016,09-05-2024,Pending,Plan Change,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,06-05-2024,03-06-2024,Metro-B,50,6.52,28
INV104879,CUST004756,SVC3464,AGT054,22-08-2024,Paid,Bill Payment,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,19-08-2024,18-09-2024,Circle-North,100,65.27,30
INV100716,CUST000630,SVC5033,AGT128,31-07-2024,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,30-07-2024,30-08-2024,Metro-A,500,197.8,31
INV100819,CUST004809,SVC8679,AGT119,20-10-2023,Pending,Renewal,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,18-10-2023,17-11-2023,Metro-A,15,3.33,30
INV104305,CUST004119,SVC3074,AGT109,20-01-2025,Paid,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,17-01-2025,17-02-2025,Circle-North,150,17.26,31
INV104666,CUST001262,SVC9971,AGT102,26-05-2025,Paid,New Connection,Debit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,24-05-2025,21-06-2025,Rural-Zone,200,185.42,28
INV107978,CUST006483,SVC9172,AGT102,16-01-2024,Partial,Plan Change,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,561.93,616.89,15-01-2024,12-02-2024,Circle-South,25,2.04,28
INV108627,CUST004630,SVC7772,AGT065,09-05-2024,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,05-05-2024,04-06-2024,Circle-North,50,35.7,30
INV103779,CUST003619,SVC9137,AGT106,18-08-2025,Pending,Renewal,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,17-08-2025,14-09-2025,Metro-A,50,27.89,28
INV108215,CUST004054,SVC2733,AGT134,21-08-2025,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,20-08-2025,19-09-2025,Circle-East,75,16.72,30
INV105609,CUST006361,SVC7855,AGT107,26-09-2024,Pending,Plan Change,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,24-09-2024,24-10-2024,Rural-Zone,75,8.53,30
INV108846,CUST007455,SVC8356,AGT108,17-02-2024,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,14-02-2024,13-03-2024,Circle-North,5,8.54,28
INV103441,CUST007560,SVC5466,AGT069,19-05-2025,Pending,New Connection,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,14-05-2025,11-06-2025,Rural-Zone,5,1.08,28
INV103100,CUST003586,SVC2310,AGT002,30-09-2023,Paid,Recharge,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,25-09-2023,23-10-2023,Circle-West,750,592.2,28
INV108590,CUST005251,SVC8455,AGT070,12-10-2023,Paid,Recharge,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,09-10-2023,09-11-2023,Circle-South,100,63.95,31
INV107835,CUST004054,SVC3424,AGT061,12-05-2025,Partial,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,12421.58,2917.24,11-05-2025,08-06-2025,Metro-B,1000,64.14,28
INV103724,CUST006981,SVC3585,AGT123,14-07-2025,Pending,Bill Payment,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,10-07-2025,09-08-2025,Circle-West,200,146.84,30
INV103448,CUST004667,SVC5661,AGT002,23-10-2024,Paid,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,21-10-2024,21-11-2024,Rural-Zone,40,25.22,31
INV106044,CUST003873,SVC4387,AGT090,02-06-2025,Paid,Plan Change,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,7078.76,7078.76,0.0,01-06-2025,01-07-2025,Circle-South,750,203.11,30
INV100077,CUST004046,SVC8172,AGT021,20-08-2025,Pending,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,16-08-2025,16-09-2025,Circle-South,25,11.89,31
INV107974,CUST002031,SVC2076,AGT029,23-02-2025,Partial,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,571.77,253.05,21-02-2025,24-03-2025,Metro-B,15,6.75,31
INV106000,CUST000189,SVC7550,AGT042,10-02-2025,Paid,Recharge,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,08-02-2025,08-03-2025,Metro-B,150,105.47,28
INV106000,CUST006107,SVC2789,AGT118,24-01-2024,Paid,Plan Change,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,23-01-2024,22-02-2024,Metro-B,1000,93.33,30
INV106200,CUST002079,SVC6594,AGT149,19-12-2023,Paid,Plan Change,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5160.92,5160.92,0.0,14-12-2023,13-01-2024,Circle-South,200,17.53,30
INV106002,CUST007525,SVC9573,AGT136,02-04-2025,Paid,Plan Change,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,15086.54,15086.54,0.0,29-03-2025,28-04-2025,Circle-North,750,647.3,30
INV105944,CUST001000,SVC6039,AGT098,28-11-2024,Paid,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,26-11-2024,24-12-2024,Circle-North,200,172.81,28
INV106000,CUST001399,SVC4112,AGT044,04-02-2025,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,30-01-2025,27-02-2025,Circle-North,10,8.36,28
INV106000,CUST000909,SVC6813,AGT033,13-01-2024,Paid,Bill Payment,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,12-01-2024,11-02-2024,Circle-West,5,1.6,30
INV101183,CUST007380,SVC9306,AGT028,28-10-2023,Paid,Recharge,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,27-10-2023,24-11-2023,Rural-Zone,750,543.76,28
INV104092,CUST003296,SVC6262,AGT080,11-03-2024,Paid,Renewal,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,06-03-2024,05-04-2024,Metro-A,1000,648.27,30
INV100030,CUST006988,SVC5325,AGT130,14-12-2023,Paid,Recharge,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,11-12-2023,11-01-2024,Rural-Zone,500,326.56,31
