Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV108596,CUST004160,SVC8380,AGT097,Paid,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-North,100,32.57,31,45,2024,4,5,2024,4,3,2024,5,4,No,No Anomaly
INV103406,CUST006347,SVC6980,AGT064,Paid,Plan Change,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,13.51,31,31,2024,9,30,2024,9,28,2024,10,29,No,Usage Mismatch
INV108976,CUST000657,SVC6604,AGT094,Paid,Plan Change,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,1595.47,30,30,2025,7,1,2025,6,29,2025,7,29,No,Usage Mismatch
INV104685,CUST005578,SVC4130,AGT004,Paid,New Connection,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,7.04,30,30,2025,2,25,2025,2,23,2025,3,25,No,No Anomaly
INV105940,CUST004679,SVC8670,AGT138,Pending,Recharge,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-A,30,10.65,30,30,2025,3,7,2025,3,3,2025,4,2,No,No Anomaly
INV105114,CUST003754,SVC9899,AGT046,Pending,Plan Change,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,582.0,30,30,2025,5,22,2025,5,19,2025,6,18,No,No Anomaly
INV108780,CUST004111,SVC5213,AGT135,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,115.44,28,21,2025,7,10,2025,7,8,2025,8,5,No,Billing Error
INV102800,CUST000474,SVC8445,AGT033,Pending,Plan Change,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-East,25,1.08,31,31,2023,11,11,2023,11,6,2023,12,7,No,No Anomaly
INV102628,CUST001394,SVC6180,AGT129,Pending,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Rural-Zone,100,83.65,31,31,2024,11,20,2024,11,17,2024,12,18,No,Billing Error
INV107559,CUST007787,SVC7019,AGT084,Partial,Plan Change,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,13176.58,2162.24,Rural-Zone,1000,859.34,31,31,2023,12,2,2023,11,29,2023,12,30,No,No Anomaly
INV108179,CUST007126,SVC7473,AGT092,Partial,Plan Change,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,519.57,1013.25,Circle-North,40,12.16,31,31,2024,10,24,2024,10,19,2024,11,19,No,No Anomaly
INV102486,CUST001179,SVC8277,AGT107,Paid,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-South,25,9.48,28,28,2023,12,10,2023,12,9,2024,1,6,No,Usage Mismatch
INV101635,CUST004551,SVC2508,AGT126,Paid,Recharge,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,49.1,28,28,2024,3,22,2024,3,20,2024,4,17,No,No Anomaly
INV106605,CUST006013,SVC1240,AGT066,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,8597.39,8597.39,0.0,Circle-North,200,26.54,30,30,2024,6,13,2024,6,11,2024,7,11,No,Rate Error
INV104150,CUST000197,SVC2172,AGT058,Paid,Renewal,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,25.25,28,28,2024,12,15,2024,12,10,2025,1,7,No,No Anomaly
INV108436,CUST003256,SVC8409,AGT147,Paid,Renewal,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-A,200,111.45,30,45,2024,11,9,2024,11,6,2024,12,6,No,No Anomaly
INV101932,CUST003392,SVC8120,AGT064,Pending,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Rural-Zone,1000,876.47,31,31,2024,12,16,2024,12,12,2025,1,12,No,No Anomaly
INV103986,CUST005048,SVC2216,AGT089,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,47.69,31,31,2024,5,15,2024,5,11,2024,6,11,No,Usage Mismatch
INV102260,CUST007163,SVC8401,AGT128,Paid,Plan Change,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-North,150,16.94,31,31,2024,6,30,2024,6,27,2024,7,28,No,Billing Error
INV100122,CUST003717,SVC6585,AGT041,Paid,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,17.87,31,31,2023,9,19,2023,9,14,2023,10,15,No,No Anomaly
INV105171,CUST000172,SVC4751,AGT048,Pending,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,1.39,31,31,2024,5,10,2024,5,6,2024,6,6,No,No Anomaly
INV107080,CUST004960,SVC8442,AGT102,Paid,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,5180.06,-1641.24,Metro-A,100,3.41,28,28,2024,10,31,2024,10,29,2024,11,26,No,Usage Mismatch
INV108539,CUST003886,SVC7663,AGT023,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,383.19,31,24,2025,5,26,2025,5,22,2025,6,22,No,No Anomaly
INV108148,CUST003684,SVC2757,AGT125,Partial,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,1780.94,4117.88,Circle-East,200,103.4,31,31,2025,7,3,2025,7,1,2025,8,1,No,No Anomaly
INV105874,CUST002215,SVC4436,AGT098,Pending,New Connection,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,19.84,30,30,2024,9,24,2024,9,22,2024,10,22,No,No Anomaly
INV100595,CUST007700,SVC9039,AGT123,Paid,Recharge,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,489.61,28,28,2025,5,31,2025,5,26,2025,6,23,No,No Anomaly
INV101870,CUST007238,SVC2212,AGT121,Paid,Renewal,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,78.99,31,31,2024,5,31,2024,5,29,2024,6,29,No,No Anomaly
INV102339,CUST007991,SVC5214,AGT098,Paid,New Connection,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-A,25,17.7,30,30,2024,1,1,2023,12,30,2024,1,29,No,Billing Error
INV106000,CUST001353,SVC6070,AGT150,Paid,Recharge,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,18.49,30,30,2023,11,11,2023,11,9,2023,12,9,No,No Anomaly
INV106329,CUST006484,SVC2861,AGT087,Paid,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,848.11,848.11,0.0,Metro-B,40,36.24,28,28,2025,8,10,2025,8,9,2025,9,6,No,No Anomaly
INV106207,CUST002258,SVC8396,AGT065,Paid,New Connection,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,3913.07,3913.07,0.0,Circle-West,75,24.59,30,30,2025,5,16,2025,5,12,2025,6,11,No,No Anomaly
INV103691,CUST000464,SVC2709,AGT106,Pending,Recharge,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-B,100,59.92,28,28,2025,8,28,2025,8,27,2025,9,24,No,Billing Error
INV101166,CUST003263,SVC1719,AGT065,Pending,Renewal,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,45.72,28,28,2025,3,6,2025,3,5,2025,4,2,No,No Anomaly
INV108493,CUST005121,SVC2020,AGT015,Paid,Renewal,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,310.62,31,38,2024,4,5,2024,4,1,2024,5,2,No,No Anomaly
INV105035,CUST004929,SVC5428,AGT047,Paid,Bill Payment,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-South,200,151.81,31,31,2024,4,15,2024,4,14,2024,5,15,No,Usage Mismatch
INV106000,CUST002338,SVC3425,AGT147,Paid,Recharge,Cash,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-A,1000,666.87,28,28,2025,5,15,2025,5,10,2025,6,7,No,No Anomaly
INV105016,CUST005024,SVC8970,AGT108,Pending,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,81.38,30,30,2024,6,27,2024,6,26,2024,7,26,No,Billing Error
INV106000,CUST007607,SVC3505,AGT068,Paid,Bill Payment,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-East,25,18.91,28,28,2024,11,20,2024,11,18,2024,12,16,No,No Anomaly
INV102900,CUST007778,SVC2986,AGT101,Pending,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,1.7,28,28,2024,5,4,2024,4,30,2024,5,28,No,No Anomaly
INV105879,CUST006277,SVC6506,AGT056,Pending,Bill Payment,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-A,15,8.81,31,31,2024,11,14,2024,11,12,2024,12,13,No,Usage Mismatch
INV102437,CUST001741,SVC5695,AGT106,Paid,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-East,750,230.84,30,30,2024,12,13,2024,12,8,2025,1,7,No,No Anomaly
INV101062,CUST002376,SVC5742,AGT026,Paid,Bill Payment,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-North,500,226.18,30,30,2025,3,27,2025,3,22,2025,4,21,No,No Anomaly
INV103374,CUST002507,SVC5214,AGT099,Pending,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,315.28,28,28,2024,10,12,2024,10,8,2024,11,5,No,No Anomaly
INV105298,CUST001037,SVC3691,AGT105,Paid,Plan Change,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-B,75,18.65,28,28,2024,3,18,2024,3,15,2024,4,12,No,No Anomaly
INV101056,CUST000694,SVC1896,AGT070,Pending,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-East,200,159.45,28,28,2024,12,9,2024,12,4,2025,1,1,No,Billing Error
INV108767,CUST007038,SVC7812,AGT123,Paid,New Connection,Credit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-A,40,4.04,30,42,2023,9,17,2023,9,14,2023,10,14,No,No Anomaly
INV103934,CUST001526,SVC4904,AGT032,Paid,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,10.59,31,31,2025,6,2,2025,6,1,2025,7,2,No,No Anomaly
INV104953,CUST007099,SVC7789,AGT088,Pending,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-A,100,84.01,30,30,2025,8,3,2025,8,1,2025,8,31,No,No Anomaly
INV104687,CUST000803,SVC5405,AGT141,Paid,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,7.06,31,31,2023,10,13,2023,10,10,2023,11,10,No,No Anomaly
INV100916,CUST000831,SVC8058,AGT126,Pending,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-East,30,10.1,31,31,2025,5,2,2025,4,30,2025,5,31,No,Usage Mismatch
INV102239,CUST007730,SVC3905,AGT131,Paid,Bill Payment,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,22.54,28,28,2024,8,12,2024,8,10,2024,9,7,No,Billing Error
INV105149,CUST006929,SVC8551,AGT075,Paid,Bill Payment,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-A,150,29.39,28,28,2024,2,24,2024,2,22,2024,3,21,No,No Anomaly
INV104449,CUST002299,SVC6302,AGT090,Pending,Recharge,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-North,40,11.86,28,28,2025,8,12,2025,8,10,2025,9,7,No,No Anomaly
INV102687,CUST007202,SVC8857,AGT003,Pending,Plan Change,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,8.68,31,31,2025,8,30,2025,8,25,2025,9,25,No,No Anomaly
INV100449,CUST002897,SVC4580,AGT147,Paid,Renewal,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,452.73,30,30,2024,5,9,2024,5,4,2024,6,3,No,No Anomaly
INV109370,CUST002980,SVC6474,AGT108,Paid,Recharge,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,297.71,28,28,2025,6,19,2025,6,18,2025,7,16,No,Billing Error
INV103987,CUST002566,SVC1823,AGT083,Pending,Plan Change,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Circle-East,25,5.82,30,30,2023,11,9,2023,11,4,2023,12,4,No,Usage Mismatch
INV104706,CUST005614,SVC3557,AGT017,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-B,30,13.51,31,31,2023,12,29,2023,12,27,2024,1,27,No,Billing Error
INV102691,CUST003749,SVC1364,AGT111,Pending,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,665.76,28,28,2024,1,31,2024,1,30,2024,2,27,No,No Anomaly
INV104014,CUST007868,SVC3795,AGT080,Paid,New Connection,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-South,15,1.59,28,28,2023,12,20,2023,12,15,2024,1,12,No,Billing Error
INV103211,CUST002343,SVC7795,AGT093,Pending,Recharge,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-West,75,56.14,31,31,2024,5,13,2024,5,10,2024,6,10,No,No Anomaly
INV104785,CUST001240,SVC9237,AGT015,Paid,New Connection,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-East,40,36.35,28,28,2024,1,29,2024,1,27,2024,2,24,No,No Anomaly
INV103901,CUST006204,SVC7305,AGT076,Pending,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,40.72,30,30,2024,6,24,2024,6,20,2024,7,20,No,No Anomaly
INV102792,CUST001953,SVC4496,AGT078,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,29.25,28,28,2025,2,23,2025,2,22,2025,3,22,No,No Anomaly
INV106191,CUST006366,SVC3820,AGT030,Paid,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,10070.17,10070.17,0.0,Circle-East,750,384.66,30,30,2023,11,14,2023,11,13,2023,12,13,No,No Anomaly
INV107066,CUST005922,SVC3653,AGT110,Paid,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,20540.74,-8741.92,Circle-North,750,244.37,31,31,2024,12,21,2024,12,19,2025,1,19,No,Rate Error
INV102418,CUST005501,SVC7641,AGT135,Paid,Renewal,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-North,200,8.61,31,31,2025,4,27,2025,4,23,2025,5,24,No,No Anomaly
INV105718,CUST004742,SVC2104,AGT147,Paid,Renewal,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,40.45,30,30,2024,1,2,2023,12,28,2024,1,27,No,Billing Error
INV109323,CUST003506,SVC7482,AGT094,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,12.23,31,31,2025,2,26,2025,2,24,2025,3,27,No,No Anomaly
INV101596,CUST003369,SVC5584,AGT075,Pending,Bill Payment,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Rural-Zone,200,71.68,31,31,2024,12,5,2024,12,4,2025,1,4,No,Usage Mismatch
INV103888,CUST001839,SVC1328,AGT066,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,41.25,30,30,2025,4,22,2025,4,21,2025,5,21,No,No Anomaly
INV106389,CUST000429,SVC1609,AGT107,Paid,Plan Change,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,807.54,807.54,0.0,Circle-North,25,3.17,28,28,2024,5,22,2024,5,19,2024,6,16,No,No Anomaly
INV107883,CUST006854,SVC8086,AGT021,Partial,Renewal,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,6340.85,5457.97,Rural-Zone,750,242.8,31,31,2024,8,6,2024,8,3,2024,9,3,No,No Anomaly
INV108407,CUST007736,SVC6383,AGT121,Paid,Bill Payment,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-South,50,46.94,28,33,2025,6,14,2025,6,13,2025,7,11,No,No Anomaly
INV103101,CUST006180,SVC7033,AGT123,Pending,Plan Change,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,386.3,30,30,2024,7,21,2024,7,18,2024,8,17,No,No Anomaly
INV105428,CUST003616,SVC5924,AGT114,Pending,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,3.16,28,28,2025,3,25,2025,3,22,2025,4,19,No,No Anomaly
INV101816,CUST000408,SVC2038,AGT103,Paid,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,8.91,30,30,2024,7,8,2024,7,3,2024,8,2,No,Billing Error
INV106572,CUST007804,SVC5449,AGT033,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,3068.64,3068.64,0.0,Metro-B,50,32.76,28,28,2024,10,28,2024,10,26,2024,11,23,No,No Anomaly
INV107715,CUST002307,SVC8095,AGT047,Partial,Renewal,Wallet,Smart Connect,Prepaid,699,125.82,824.82,824.82,316.39,508.43,Circle-East,15,0.61,28,28,2025,2,27,2025,2,23,2025,3,23,No,No Anomaly
INV100482,CUST006508,SVC5523,AGT150,Pending,New Connection,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,0.72,30,30,2023,9,2,2023,8,29,2023,9,28,No,No Anomaly
INV107617,CUST005603,SVC1867,AGT059,Partial,Bill Payment,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,1479.8,2059.02,Metro-B,100,84.53,28,28,2025,2,12,2025,2,9,2025,3,9,No,Usage Mismatch
INV108597,CUST005169,SVC9901,AGT069,Paid,New Connection,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,6.16,28,29,2024,1,20,2024,1,18,2024,2,15,No,Usage Mismatch
INV106059,CUST002823,SVC7198,AGT092,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,5417.7,5417.7,0.0,Rural-Zone,150,101.09,31,31,2025,5,14,2025,5,11,2025,6,11,No,No Anomaly
INV108641,CUST000025,SVC6930,AGT094,Paid,Bill Payment,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,701.82,31,24,2023,12,18,2023,12,15,2024,1,15,No,Usage Mismatch
INV105028,CUST003996,SVC8944,AGT124,Paid,Plan Change,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,438.36,28,28,2025,4,30,2025,4,27,2025,5,25,No,No Anomaly
INV108389,CUST006500,SVC1854,AGT002,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,5.73,31,23,2025,7,25,2025,7,20,2025,8,20,No,No Anomaly
INV103240,CUST000057,SVC7367,AGT103,Pending,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,242.14,28,28,2024,9,19,2024,9,17,2024,10,15,No,No Anomaly
INV108353,CUST005187,SVC2759,AGT114,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-South,1000,690.27,28,21,2023,12,27,2023,12,23,2024,1,20,No,Rate Error
INV102568,CUST005957,SVC1058,AGT080,Pending,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-B,500,247.49,30,30,2023,11,10,2023,11,5,2023,12,5,No,No Anomaly
INV105361,CUST004504,SVC2903,AGT020,Paid,Recharge,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-South,75,41.27,30,30,2023,9,21,2023,9,18,2023,10,18,No,No Anomaly
INV105975,CUST007202,SVC3174,AGT146,Pending,Recharge,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-South,75,40.86,30,30,2025,5,21,2025,5,16,2025,6,15,No,No Anomaly
INV104679,CUST006320,SVC5772,AGT011,Pending,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,129.51,28,28,2025,5,11,2025,5,9,2025,6,6,No,No Anomaly
INV103912,CUST006262,SVC2956,AGT035,Pending,Recharge,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-A,1000,526.11,30,30,2025,8,29,2025,8,25,2025,9,24,No,No Anomaly
INV104002,CUST006446,SVC8800,AGT049,Paid,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-South,10,7.39,31,31,2024,10,25,2024,10,20,2024,11,20,No,No Anomaly
INV106670,CUST004216,SVC8028,AGT130,Paid,Recharge,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,361.8,361.8,0.0,Rural-Zone,5,0.59,28,28,2024,1,28,2024,1,24,2024,2,21,No,Billing Error
INV106000,CUST004403,SVC4226,AGT082,Paid,Renewal,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-B,200,76.36,31,31,2025,2,25,2025,2,20,2025,3,23,No,No Anomaly
INV102294,CUST007014,SVC3379,AGT100,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-A,1000,189.71,30,30,2024,2,29,2024,2,28,2024,3,29,No,No Anomaly
INV109264,CUST004474,SVC8404,AGT114,Paid,New Connection,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,13.34,31,31,2025,6,6,2025,6,5,2025,7,6,No,No Anomaly
INV100393,CUST004598,SVC7371,AGT061,Paid,Bill Payment,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Rural-Zone,5,3.53,31,31,2025,1,3,2024,12,29,2025,1,29,No,No Anomaly
INV100546,CUST005616,SVC6434,AGT091,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,197.85,31,31,2025,7,20,2025,7,15,2025,8,15,No,Usage Mismatch
INV104459,CUST006635,SVC2691,AGT143,Paid,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,452.9,31,31,2025,3,20,2025,3,18,2025,4,18,No,Rate Error
INV106000,CUST004894,SVC9895,AGT055,Paid,Plan Change,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-A,100,30.44,30,30,2024,4,10,2024,4,6,2024,5,6,No,Rate Error
INV104702,CUST000602,SVC1966,AGT118,Pending,New Connection,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Rural-Zone,150,12.2,28,28,2025,3,12,2025,3,11,2025,4,8,No,No Anomaly
INV101845,CUST003912,SVC5305,AGT012,Pending,Plan Change,Net Banking,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-East,200,136.25,30,30,2024,9,7,2024,9,2,2024,10,2,No,No Anomaly
INV104182,CUST000530,SVC2830,AGT100,Pending,Plan Change,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-South,10,5.36,30,30,2023,9,20,2023,9,16,2023,10,16,No,Usage Mismatch
INV106694,CUST006885,SVC2993,AGT120,Paid,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,1041.66,1041.66,0.0,Circle-South,15,13.5,31,31,2024,11,16,2024,11,13,2024,12,14,No,Rate Error
INV104565,CUST005200,SVC4314,AGT014,Paid,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Rural-Zone,5,3.9,30,30,2024,11,4,2024,10,31,2024,11,30,No,Billing Error
INV104396,CUST001780,SVC1938,AGT034,Pending,Plan Change,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-B,25,9.21,31,31,2023,10,16,2023,10,12,2023,11,12,No,No Anomaly
INV101367,CUST002992,SVC5140,AGT050,Pending,Bill Payment,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-East,5,4.71,31,31,2024,9,15,2024,9,10,2024,10,11,No,No Anomaly
INV104289,CUST002037,SVC1634,AGT014,Pending,New Connection,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-East,1000,888.72,28,28,2023,12,26,2023,12,23,2024,1,20,No,No Anomaly
INV108426,CUST003323,SVC1228,AGT110,Paid,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,66.51,28,31,2025,5,13,2025,5,11,2025,6,8,No,No Anomaly
INV103089,CUST001747,SVC8208,AGT046,Paid,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,117.84,28,28,2025,1,12,2025,1,9,2025,2,6,No,No Anomaly
