Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV101160,CUST003896,SVC1004,AGT083,Paid,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,13.62,30,30,2024,5,5,2024,4,30,2024,5,30,Yes,No Anomaly
INV101755,CUST002037,SVC1717,AGT066,Paid,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,48.7,31,31,2025,4,9,2025,4,5,2025,5,6,Yes,No Anomaly
INV103732,CUST005832,SVC2080,AGT124,Paid,New Connection,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,136.26,31,31,2025,5,4,2025,4,29,2025,5,30,Yes,No Anomaly
INV108350,CUST004643,SVC1058,AGT015,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,2.92,28,38,2024,12,16,2024,12,11,2025,1,8,Yes,No Anomaly
INV108066,CUST000820,SVC3363,AGT149,Partial,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,10350.31,1448.51,Metro-B,750,527.61,28,28,2025,1,27,2025,1,25,2025,2,22,Yes,No Anomaly
INV105875,CUST006918,SVC8085,AGT042,Pending,Bill Payment,Wallet,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,73.13,30,30,2023,11,8,2023,11,5,2023,12,5,Yes,No Anomaly
INV107822,CUST001301,SVC4480,AGT052,Partial,Renewal,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,259.61,211.21,Metro-A,5,0.26,31,31,2024,2,12,2024,2,9,2024,3,11,Yes,No Anomaly
INV105624,CUST002549,SVC4735,AGT056,Pending,Plan Change,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Rural-Zone,100,94.18,28,28,2023,10,25,2023,10,24,2023,11,21,Yes,No Anomaly
INV108098,CUST001329,SVC5896,AGT116,Partial,Bill Payment,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1053.86,124.96,Circle-East,25,12.96,30,30,2023,9,3,2023,9,1,2023,10,1,Yes,No Anomaly
INV100087,CUST004522,SVC9903,AGT097,Pending,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Rural-Zone,750,245.9,30,30,2023,12,26,2023,12,22,2024,1,21,Yes,No Anomaly
INV104501,CUST005117,SVC5551,AGT077,Paid,Plan Change,Wallet,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-West,25,12.78,28,28,2024,6,9,2024,6,8,2024,7,6,Yes,Usage Mismatch
INV102084,CUST005308,SVC7509,AGT004,Pending,Plan Change,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-B,25,3.43,30,30,2024,12,3,2024,12,1,2024,12,31,Yes,No Anomaly
INV101890,CUST002466,SVC6189,AGT080,Pending,Plan Change,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,387.87,30,30,2025,8,3,2025,8,1,2025,8,31,Yes,No Anomaly
INV108720,CUST007797,SVC5449,AGT112,Paid,New Connection,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-A,5,3.06,28,28,2025,7,15,2025,7,10,2025,8,7,Yes,No Anomaly
INV106190,CUST001918,SVC6423,AGT067,Paid,Plan Change,Cash,Basic Starter,Prepaid,399,71.82,470.82,601.71,601.71,0.0,Metro-A,5,2.16,28,28,2025,1,28,2025,1,27,2025,2,24,Yes,No Anomaly
INV106594,CUST000669,SVC6673,AGT008,Paid,Plan Change,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2928.57,2928.57,0.0,Circle-North,50,16.0,28,28,2024,12,11,2024,12,8,2025,1,5,Yes,No Anomaly
INV108390,CUST001150,SVC4643,AGT067,Paid,Renewal,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-West,1000,773.09,30,35,2024,5,16,2024,5,15,2024,6,14,Yes,No Anomaly
INV108781,CUST002519,SVC9404,AGT123,Paid,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-B,30,7.85,31,32,2025,8,24,2025,8,23,2025,9,23,Yes,No Anomaly
INV107432,CUST000447,SVC7188,AGT080,Partial,New Connection,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1384.07,384.75,Circle-South,30,17.23,31,31,2024,3,2,2024,2,29,2024,3,31,Yes,No Anomaly
INV108964,CUST007019,SVC7666,AGT002,Paid,New Connection,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,14.15,28,28,2023,11,20,2023,11,19,2023,12,17,Yes,No Anomaly
INV100259,CUST004809,SVC2871,AGT090,Pending,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-South,40,23.23,31,31,2024,3,2,2024,2,28,2024,3,30,Yes,No Anomaly
INV102730,CUST005550,SVC2244,AGT044,Pending,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-North,40,26.82,31,31,2023,9,12,2023,9,11,2023,10,12,Yes,Billing Error
INV103968,CUST006876,SVC9215,AGT028,Paid,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-West,150,124.13,31,31,2025,7,5,2025,7,1,2025,8,1,Yes,No Anomaly
INV108289,CUST004196,SVC7452,AGT087,Paid,Recharge,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,546.53,28,20,2024,8,8,2024,8,5,2024,9,2,Yes,Usage Mismatch
INV100025,CUST000326,SVC2343,AGT108,Paid,Bill Payment,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,274.99,28,28,2025,1,25,2025,1,24,2025,2,21,Yes,No Anomaly
INV106580,CUST000207,SVC4970,AGT045,Paid,Recharge,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,17652.74,17652.74,0.0,Circle-East,750,316.07,28,28,2025,1,2,2024,12,31,2025,1,28,Yes,No Anomaly
INV100821,CUST006835,SVC6810,AGT087,Pending,Plan Change,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-South,30,23.1,31,31,2025,2,17,2025,2,16,2025,3,19,Yes,No Anomaly
INV105048,CUST001859,SVC1777,AGT046,Paid,New Connection,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-East,75,61.69,28,28,2024,7,25,2024,7,22,2024,8,19,Yes,Usage Mismatch
INV106000,CUST004976,SVC1915,AGT097,Paid,New Connection,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-B,1000,434.19,28,28,2025,6,27,2025,6,23,2025,7,21,Yes,Usage Mismatch
INV102762,CUST003891,SVC6484,AGT038,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,118.41,28,28,2025,4,17,2025,4,14,2025,5,12,Yes,No Anomaly
INV103257,CUST003101,SVC3578,AGT128,Paid,Recharge,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,282.03,28,28,2023,12,10,2023,12,9,2024,1,6,Yes,No Anomaly
INV107181,CUST005122,SVC4262,AGT147,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,10503.26,-4604.44,Metro-B,200,88.0,31,31,2025,3,20,2025,3,19,2025,4,19,Yes,No Anomaly
INV108430,CUST000712,SVC9458,AGT017,Paid,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,42.27,31,33,2025,7,13,2025,7,8,2025,8,8,Yes,Billing Error
INV107315,CUST001797,SVC6342,AGT130,Paid,New Connection,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,10436.07,-4537.25,Circle-North,200,120.47,31,31,2025,4,9,2025,4,6,2025,5,7,Yes,No Anomaly
INV106000,CUST005568,SVC4022,AGT014,Paid,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-East,5,2.66,30,30,2025,4,30,2025,4,26,2025,5,26,Yes,No Anomaly
INV101347,CUST004929,SVC9659,AGT074,Paid,Bill Payment,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-B,10,8.01,30,30,2024,4,5,2024,4,1,2024,5,1,Yes,No Anomaly
INV108592,CUST007218,SVC6944,AGT086,Paid,Plan Change,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,8.36,31,39,2024,10,18,2024,10,16,2024,11,16,Yes,No Anomaly
INV102562,CUST001702,SVC2501,AGT127,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-West,10,0.22,28,28,2024,5,8,2024,5,6,2024,6,3,Yes,No Anomaly
INV109270,CUST000680,SVC5261,AGT128,Paid,New Connection,Debit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,16.78,28,28,2024,10,3,2024,9,29,2024,10,27,Yes,No Anomaly
INV106000,CUST004895,SVC6142,AGT097,Paid,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,25.47,28,28,2024,2,27,2024,2,24,2024,3,23,Yes,No Anomaly
INV105136,CUST000796,SVC7576,AGT063,Paid,Plan Change,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-B,30,14.29,28,28,2023,10,25,2023,10,22,2023,11,19,Yes,Billing Error
INV102419,CUST005339,SVC1037,AGT037,Pending,Recharge,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-East,30,18.31,28,28,2024,6,9,2024,6,8,2024,7,6,Yes,No Anomaly
INV100424,CUST007268,SVC1108,AGT129,Pending,Plan Change,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Metro-B,750,564.77,28,28,2025,8,25,2025,8,22,2025,9,19,Yes,No Anomaly
INV108057,CUST001643,SVC6795,AGT055,Partial,Renewal,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,141.76,329.06,Metro-B,5,3.66,28,28,2025,8,4,2025,8,3,2025,8,31,Yes,No Anomaly
INV106009,CUST003029,SVC4772,AGT120,Paid,Plan Change,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,823.4,823.4,0.0,Metro-B,25,14.41,28,28,2023,11,1,2023,10,28,2023,11,25,Yes,No Anomaly
INV106337,CUST002407,SVC2650,AGT073,Paid,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,2452.51,2452.51,0.0,Rural-Zone,100,38.89,31,31,2024,6,16,2024,6,15,2024,7,16,Yes,No Anomaly
INV108202,CUST001513,SVC1342,AGT137,Paid,New Connection,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,146.96,31,44,2025,6,6,2025,6,4,2025,7,5,Yes,No Anomaly
INV105556,CUST003815,SVC5637,AGT024,Paid,Recharge,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,2.64,28,28,2025,5,29,2025,5,24,2025,6,21,Yes,No Anomaly
INV100021,CUST004429,SVC1241,AGT024,Paid,Plan Change,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,92.93,31,31,2024,1,21,2024,1,20,2024,2,20,Yes,No Anomaly
INV103114,CUST007272,SVC9980,AGT020,Paid,New Connection,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-West,10,3.04,31,31,2024,2,22,2024,2,17,2024,3,19,Yes,Usage Mismatch
INV106701,CUST007544,SVC6235,AGT019,Paid,New Connection,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,4392.49,4392.49,0.0,Circle-West,100,58.94,28,28,2024,10,30,2024,10,29,2024,11,26,Yes,No Anomaly
INV101659,CUST000006,SVC7530,AGT048,Pending,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-A,150,97.12,31,31,2023,12,21,2023,12,20,2024,1,20,Yes,No Anomaly
INV102543,CUST002028,SVC9342,AGT042,Pending,Renewal,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-South,75,67.82,28,28,2025,3,17,2025,3,15,2025,4,12,Yes,No Anomaly
INV103683,CUST007369,SVC8916,AGT120,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,10.7,28,28,2025,5,1,2025,4,28,2025,5,26,Yes,No Anomaly
INV109314,CUST002426,SVC1490,AGT018,Paid,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,1094.27,31,31,2024,1,25,2024,1,24,2024,2,24,Yes,Billing Error
INV105464,CUST000582,SVC3533,AGT100,Paid,Renewal,Debit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,349.75,28,28,2024,4,5,2024,4,4,2024,5,2,Yes,No Anomaly
INV101333,CUST006056,SVC1785,AGT137,Paid,New Connection,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,30.44,28,28,2025,2,6,2025,2,1,2025,3,1,Yes,No Anomaly
INV101076,CUST002444,SVC2653,AGT031,Paid,Recharge,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-A,5,3.72,31,31,2024,2,16,2024,2,15,2024,3,17,Yes,No Anomaly
INV109340,CUST000848,SVC6721,AGT035,Paid,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Rural-Zone,75,124.47,31,31,2024,3,13,2024,3,9,2024,4,9,Yes,Rate Error
INV106240,CUST006077,SVC7653,AGT037,Paid,Recharge,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,17316.94,17316.94,0.0,Circle-South,1000,35.54,30,30,2024,4,26,2024,4,23,2024,5,23,Yes,No Anomaly
INV104219,CUST001172,SVC5174,AGT017,Pending,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-East,40,1.63,28,28,2025,6,10,2025,6,5,2025,7,3,Yes,No Anomaly
INV103581,CUST005799,SVC9024,AGT078,Pending,New Connection,Cash,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-North,10,8.47,30,30,2024,2,9,2024,2,8,2024,3,9,Yes,No Anomaly
INV108119,CUST005461,SVC8571,AGT027,Partial,Plan Change,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,821.58,947.24,Circle-West,30,2.37,31,31,2024,12,13,2024,12,12,2025,1,12,Yes,No Anomaly
INV108687,CUST004445,SVC3642,AGT030,Paid,Bill Payment,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-A,25,20.27,30,27,2025,4,2,2025,3,30,2025,4,29,Yes,No Anomaly
INV102400,CUST002365,SVC4954,AGT052,Paid,New Connection,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,12.73,30,30,2024,11,2,2024,10,31,2024,11,30,Yes,No Anomaly
INV106000,CUST007824,SVC6245,AGT037,Paid,Recharge,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-South,100,68.35,28,28,2024,9,14,2024,9,13,2024,10,11,Yes,No Anomaly
INV105830,CUST003374,SVC5164,AGT124,Pending,New Connection,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-East,30,25.6,28,28,2024,2,7,2024,2,6,2024,3,5,Yes,Billing Error
INV104621,CUST004914,SVC1217,AGT001,Pending,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-West,10,4.03,31,31,2024,1,1,2023,12,31,2024,1,31,Yes,Usage Mismatch
INV107366,CUST002760,SVC1167,AGT148,Paid,New Connection,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,5253.94,-1715.12,Circle-South,100,4.69,31,31,2025,6,18,2025,6,17,2025,7,18,Yes,No Anomaly
INV100673,CUST002560,SVC7374,AGT125,Pending,New Connection,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-West,1000,409.15,31,31,2025,1,31,2025,1,29,2025,3,1,Yes,No Anomaly
INV105390,CUST007876,SVC6676,AGT099,Pending,Renewal,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-West,10,3.02,30,30,2024,5,24,2024,5,22,2024,6,21,Yes,No Anomaly
INV107488,CUST002323,SVC1307,AGT098,Partial,Bill Payment,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,308.72,398.1,Circle-West,10,8.24,31,31,2024,11,25,2024,11,23,2024,12,24,Yes,No Anomaly
INV107670,CUST001839,SVC1873,AGT091,Partial,Recharge,Wallet,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1394.17,374.65,Circle-South,30,8.62,28,28,2024,6,23,2024,6,21,2024,7,19,Yes,No Anomaly
INV102523,CUST003799,SVC3243,AGT096,Pending,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-East,200,137.38,28,28,2025,1,17,2025,1,14,2025,2,11,Yes,No Anomaly
INV106001,CUST004833,SVC2130,AGT050,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,6941.95,6941.95,0.0,Metro-B,200,111.74,30,30,2023,10,29,2023,10,28,2023,11,27,Yes,Rate Error
INV106600,CUST000262,SVC1334,AGT054,Paid,Renewal,Wallet,Smart Connect,Prepaid,699,125.82,824.82,1200.82,1200.82,0.0,Circle-South,15,2.84,30,30,2024,3,5,2024,3,2,2024,4,1,Yes,No Anomaly
INV101031,CUST003252,SVC9227,AGT111,Pending,Bill Payment,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,15.11,30,30,2024,3,17,2024,3,14,2024,4,13,Yes,No Anomaly
INV108561,CUST005239,SVC3598,AGT082,Paid,New Connection,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,492.43,28,42,2025,4,4,2025,4,2,2025,4,30,Yes,No Anomaly
INV100015,CUST007610,SVC9835,AGT052,Pending,Renewal,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Circle-West,40,36.65,30,30,2024,5,7,2024,5,4,2024,6,3,Yes,No Anomaly
INV103146,CUST004914,SVC1085,AGT148,Paid,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-B,500,222.36,31,31,2024,8,11,2024,8,9,2024,9,9,Yes,Rate Error
INV109277,CUST003484,SVC8033,AGT115,Paid,New Connection,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,23.16,30,30,2024,10,25,2024,10,23,2024,11,22,Yes,No Anomaly
INV109053,CUST007433,SVC5471,AGT027,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,89.05,30,30,2023,12,22,2023,12,17,2024,1,16,Yes,No Anomaly
INV105547,CUST005587,SVC8155,AGT003,Pending,Recharge,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Rural-Zone,40,15.2,30,30,2025,8,17,2025,8,13,2025,9,12,Yes,No Anomaly
INV107278,CUST005515,SVC2968,AGT008,Paid,Bill Payment,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,806.29,-99.47,Circle-North,10,6.61,30,30,2025,6,24,2025,6,22,2025,7,22,Yes,Rate Error
INV106000,CUST007586,SVC4254,AGT144,Paid,Renewal,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,9.35,28,28,2025,3,2,2025,2,28,2025,3,28,Yes,No Anomaly
INV103713,CUST000236,SVC6570,AGT081,Paid,Recharge,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,5.63,30,30,2024,2,13,2024,2,9,2024,3,10,Yes,No Anomaly
INV106018,CUST001223,SVC2574,AGT119,Paid,Recharge,Cash,Business Basic,Enterprise,4999,899.82,5898.82,7065.92,7065.92,0.0,Circle-North,200,184.93,28,28,2024,2,11,2024,2,10,2024,3,9,Yes,No Anomaly
INV108042,CUST005437,SVC8924,AGT010,Partial,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,411.0,295.82,Metro-A,10,8.74,28,28,2023,10,28,2023,10,27,2023,11,24,Yes,No Anomaly
INV104035,CUST004862,SVC9201,AGT116,Paid,Recharge,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Rural-Zone,15,6.29,28,28,2024,3,11,2024,3,10,2024,4,7,Yes,No Anomaly
INV107094,CUST007645,SVC4187,AGT127,Paid,Plan Change,UPI,Smart Connect,Prepaid,699,125.82,824.82,824.82,1251.87,-427.05,Circle-East,15,7.15,31,31,2024,1,23,2024,1,22,2024,2,22,Yes,Usage Mismatch
INV107304,CUST007209,SVC9388,AGT084,Paid,Bill Payment,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,4290.5,-1341.68,Circle-North,75,5.65,28,28,2024,11,2,2024,10,29,2024,11,26,Yes,No Anomaly
INV100964,CUST000459,SVC4586,AGT101,Paid,Plan Change,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-West,75,28.53,28,28,2024,3,19,2024,3,17,2024,4,14,Yes,No Anomaly
INV106000,CUST003252,SVC4804,AGT002,Paid,Bill Payment,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,14.68,30,30,2025,7,21,2025,7,19,2025,8,18,Yes,No Anomaly
INV105470,CUST006278,SVC1807,AGT136,Pending,Bill Payment,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-A,75,27.32,31,31,2025,7,4,2025,7,2,2025,8,2,Yes,Usage Mismatch
INV104840,CUST001728,SVC2079,AGT073,Paid,Recharge,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Rural-Zone,5,0.55,30,30,2025,8,22,2025,8,21,2025,9,20,Yes,No Anomaly
INV100112,CUST001815,SVC1710,AGT134,Paid,Renewal,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-West,10,4.29,28,28,2024,3,21,2024,3,16,2024,4,13,Yes,No Anomaly
INV106000,CUST002395,SVC6695,AGT017,Paid,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,2.01,30,30,2025,4,25,2025,4,24,2025,5,24,Yes,No Anomaly
INV102425,CUST003095,SVC3291,AGT008,Paid,New Connection,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-West,75,3.36,30,30,2024,8,23,2024,8,21,2024,9,20,Yes,No Anomaly
INV107853,CUST003469,SVC2715,AGT144,Partial,Recharge,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,1882.19,4016.63,Circle-East,200,171.32,28,28,2024,1,10,2024,1,5,2024,2,2,Yes,No Anomaly
INV100300,CUST000696,SVC2565,AGT130,Pending,Plan Change,Cash,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Rural-Zone,75,69.44,28,28,2025,5,2,2025,4,29,2025,5,27,Yes,No Anomaly
INV104886,CUST003696,SVC4061,AGT071,Paid,Recharge,Cash,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-North,100,22.58,28,28,2023,12,24,2023,12,20,2024,1,17,Yes,Usage Mismatch
INV105762,CUST007645,SVC9380,AGT021,Pending,Recharge,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-South,15,14.17,28,28,2025,2,14,2025,2,9,2025,3,9,Yes,No Anomaly
INV108246,CUST000434,SVC4897,AGT007,Paid,Recharge,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-East,5,1.63,31,39,2023,11,11,2023,11,6,2023,12,7,Yes,No Anomaly
INV100534,CUST000651,SVC1107,AGT063,Pending,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-East,100,38.96,31,31,2024,8,13,2024,8,9,2024,9,9,Yes,No Anomaly
INV105616,CUST001230,SVC7798,AGT065,Paid,Renewal,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-South,100,10.52,28,28,2025,5,6,2025,5,3,2025,5,31,Yes,No Anomaly
INV108623,CUST003235,SVC9400,AGT011,Paid,Plan Change,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-North,15,11.96,31,44,2025,3,7,2025,3,4,2025,4,4,Yes,No Anomaly
INV101987,CUST006105,SVC3754,AGT001,Paid,New Connection,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-North,150,105.09,28,28,2024,5,11,2024,5,7,2024,6,4,Yes,No Anomaly
INV103022,CUST005217,SVC1887,AGT119,Pending,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Rural-Zone,500,453.53,31,31,2024,5,29,2024,5,24,2024,6,24,Yes,Billing Error
INV106830,CUST005516,SVC9310,AGT058,Paid,Renewal,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,563.43,-92.61,Circle-South,5,2.78,30,30,2024,10,14,2024,10,13,2024,11,12,Yes,Rate Error
INV102014,CUST001328,SVC7790,AGT009,Paid,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,378.21,31,31,2025,4,16,2025,4,15,2025,5,16,Yes,No Anomaly
INV107375,CUST005966,SVC7845,AGT085,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,1124.74,-417.92,Metro-B,10,8.31,31,31,2023,9,4,2023,8,30,2023,9,30,Yes,No Anomaly
